3341.wav,F#:maj7/5
3342.wav,F#:maj7/7
3343.wav,G:maj7
3344.wav,G:maj7/3
3345.wav,G:maj7/5
3346.wav,G:maj7/7
3347.wav,G#:maj7
3348.wav,G#:maj7/3
3349.wav,G#:maj7/5
3350.wav,G#:maj7/7
3351.wav,A:maj7
3352.wav,A:maj7/3
3353.wav,A:maj7/5
3354.wav,A:maj7/7
3355.wav,A#:maj7
3356.wav,A#:maj7/3
3357.wav,A#:maj7/5
3358.wav,A#:maj7/7
3359.wav,B:maj7
3360.wav,B:maj7/3
3361.wav,B:maj7/5
3362.wav,B:maj7/7
3363.wav,C:min7
3364.wav,C:min7/3
3365.wav,C:min7/5
3366.wav,C:min7/7
3367.wav,C#:min7
3368.wav,C#:min7/3
3369.wav,C#:min7/5
3370.wav,C#:min7/7
3371.wav,D:min7
3372.wav,D:min7/3
3373.wav,D:min7/5
3374.wav,D:min7/7
3375.wav,D#:min7
3376.wav,D#:min7/3
3377.wav,D#:min7/5
3378.wav,D#:min7/7
3379.wav,E:min7
3380.wav,E:min7/3
3381.wav,E:min7/5
3382.wav,E:min7/7
3383.wav,F:min7
3384.wav,F:min7/3
3385.wav,F:min7/5
3386.wav,F:min7/7
3387.wav,F#:min7
3388.wav,F#:min7/3
3389.wav,F#:min7/5
3390.wav,F#:min7/7
3391.wav,G:min7
3392.wav,G:min7/3
3393.wav,G:min7/5
3394.wav,G:min7/7
3395.wav,G#:min7
3396.wav,G#:min7/3
3397.wav,G#:min7/5
3398.wav,G#:min7/7
3399.wav,A:min7
3400.wav,A:min7/3
3401.wav,A:min7/5
3402.wav,A:min7/7
3403.wav,A#:min7
3404.wav,A#:min7/3
3405.wav,A#:min7/5
3406.wav,A#:min7/7
3407.wav,B:min7
3408.wav,B:min7/3
3409.wav,B:min7/5
3410.wav,B:min7/7
3411.wav,C:min7
3412.wav,C:min7/3
3413.wav,C:min7/5
3414.wav,C:min7/7
3415.wav,C#:min7
3416.wav,C#:min7/3
3417.wav,C#:min7/5
3418.wav,C#:min7/7
3419.wav,D:min7
3420.wav,D:min7/3
3421.wav,D:min7/5
3422.wav,D:min7/7
3423.wav,D#:min7
3424.wav,D#:min7/3
3425.wav,D#:min7/5
3426.wav,D#:min7/7
3427.wav,E:min7
3428.wav,E:min7/3
3429.wav,E:min7/5
3430.wav,E:min7/7
3431.wav,F:min7
3432.wav,F:min7/3
3433.wav,F:min7/5
3434.wav,F:min7/7
3435.wav,F#:min7
3436.wav,F#:min7/3
3437.wav,F#:min7/5
3438.wav,F#:min7/7
3439.wav,G:min7
3440.wav,G:min7/3
3441.wav,G:min7/5
3442.wav,G:min7/7
3443.wav,G#:min7
3444.wav,G#:min7/3
3445.wav,G#:min7/5
3446.wav,G#:min7/7
3447.wav,A:min7
3448.wav,A:min7/3
3449.wav,A:min7/5
3450.wav,A:min7/7
3451.wav,A#:min7
3452.wav,A#:min7/3
3453.wav,A#:min7/5
3454.wav,A#:min7/7
3455.wav,B:min7
3456.wav,B:min7/3
3457.wav,B:min7/5
3458.wav,B:min7/7
3459.wav,C:5
3460.wav,C:5/5
3461.wav,C#:5
3462.wav,C#:5/5
3463.wav,D:5
3464.wav,D:5/5
3465.wav,D#:5
3466.wav,D#:5/5
3467.wav,E:5
3468.wav,E:5/5
3469.wav,F:5
3470.wav,F:5/5
3471.wav,F#:5
3472.wav,F#:5/5
3473.wav,G:5
3474.wav,G:5/5
3475.wav,G#:5
3476.wav,G#:5/5
3477.wav,A:5
3478.wav,A:5/5
3479.wav,A#:5
3480.wav,A#:5/5
3481.wav,B:5
3482.wav,B:5/5
3483.wav,C:5
3484.wav,C:5/5
3485.wav,C#:5
3486.wav,C#:5/5
3487.wav,D:5
3488.wav,D:5/5
3489.wav,D#:5
3490.wav,D#:5/5
3491.wav,E:5
3492.wav,E:5/5
3493.wav,F:5
3494.wav,F:5/5
3495.wav,F#:5
3496.wav,F#:5/5
3497.wav,G:5
3498.wav,G:5/5
3499.wav,G#:5
3500.wav,G#:5/5
3501.wav,A:5
3502.wav,A:5/5
3503.wav,A#:5
3504.wav,A#:5/5
3505.wav,B:5
3506.wav,B:5/5
3507.wav,C:7
3508.wav,C:7/3
3509.wav,C:7/5
3510.wav,C:7/7
3511.wav,C#:7
3512.wav,C#:7/3
3513.wav,C#:7/5
3514.wav,C#:7/7
3515.wav,D:7
3516.wav,D:7/3
3517.wav,D:7/5
3518.wav,D:7/7
3519.wav,D#:7
3520.wav,D#:7/3
3521.wav,D#:7/5
3522.wav,D#:7/7
3523.wav,E:7
3524.wav,E:7/3
3525.wav,E:7/5
3526.wav,E:7/7
3527.wav,F:7
3528.wav,F:7/3
3529.wav,F:7/5
3530.wav,F:7/7
3531.wav,F#:7
3532.wav,F#:7/3
3533.wav,F#:7/5
3534.wav,F#:7/7
3535.wav,G:7
3536.wav,G:7/3
3537.wav,G:7/5
3538.wav,G:7/7
3539.wav,G#:7
3540.wav,G#:7/3
3541.wav,G#:7/5
3542.wav,G#:7/7
3543.wav,A:7
3544.wav,A:7/3
3545.wav,A:7/5
3546.wav,A:7/7
3547.wav,A#:7
3548.wav,A#:7/3
3549.wav,A#:7/5
3550.wav,A#:7/7
3551.wav,B:7
3552.wav,B:7/3
3553.wav,B:7/5
3554.wav,B:7/7
3555.wav,C:7
3556.wav,C:7/3
3557.wav,C:7/5
3558.wav,C:7/7
3559.wav,C#:7
3560.wav,C#:7/3
3561.wav,C#:7/5
3562.wav,C#:7/7
3563.wav,D:7
3564.wav,D:7/3
3565.wav,D:7/5
3566.wav,D:7/7
3567.wav,D#:7
3568.wav,D#:7/3
3569.wav,D#:7/5
3570.wav,D#:7/7
3571.wav,E:7
3572.wav,E:7/3
3573.wav,E:7/5
3574.wav,E:7/7
3575.wav,F:7
3576.wav,F:7/3
3577.wav,F:7/5
3578.wav,F:7/7
3579.wav,F#:7
3580.wav,F#:7/3
3581.wav,F#:7/5
3582.wav,F#:7/7
3583.wav,G:7
3584.wav,G:7/3
3585.wav,G:7/5
3586.wav,G:7/7
3587.wav,G#:7
3588.wav,G#:7/3
3589.wav,G#:7/5
3590.wav,G#:7/7
3591.wav,A:7
3592.wav,A:7/3
3593.wav,A:7/5
3594.wav,A:7/7
3595.wav,A#:7
3596.wav,A#:7/3
3597.wav,A#:7/5
3598.wav,A#:7/7
3599.wav,B:7
3600.wav,B:7/3
3601.wav,B:7/5
3602.wav,B:7/7
3603.wav,C:hdim7
3604.wav,C:hdim7/3
3605.wav,C:hdim7/5
3606.wav,C:hdim7/7
3607.wav,C#:hdim7
3608.wav,C#:hdim7/3
3609.wav,C#:hdim7/5
3610.wav,C#:hdim7/7
3611.wav,D:hdim7
3612.wav,D:hdim7/3
3613.wav,D:hdim7/5
3614.wav,D:hdim7/7
3615.wav,D#:hdim7
3616.wav,D#:hdim7/3
3617.wav,D#:hdim7/5
3618.wav,D#:hdim7/7
3619.wav,E:hdim7
3620.wav,E:hdim7/3
3621.wav,E:hdim7/5
3622.wav,E:hdim7/7
3623.wav,F:hdim7
3624.wav,F:hdim7/3
3625.wav,F:hdim7/5
3626.wav,F:hdim7/7
3627.wav,F#:hdim7
3628.wav,F#:hdim7/3
3629.wav,F#:hdim7/5
3630.wav,F#:hdim7/7
3631.wav,G:hdim7
3632.wav,G:hdim7/3
3633.wav,G:hdim7/5
3634.wav,G:hdim7/7
3635.wav,G#:hdim7
3636.wav,G#:hdim7/3
3637.wav,G#:hdim7/5
3638.wav,G#:hdim7/7
3639.wav,A:hdim7
3640.wav,A:hdim7/3
3641.wav,A:hdim7/5
3642.wav,A:hdim7/7
3643.wav,A#:hdim7
3644.wav,A#:hdim7/3
3645.wav,A#:hdim7/5
3646.wav,A#:hdim7/7
3647.wav,B:hdim7
3648.wav,B:hdim7/3
3649.wav,B:hdim7/5
3650.wav,B:hdim7/7
3651.wav,C:hdim7
3652.wav,C:hdim7/3
3653.wav,C:hdim7/5
3654.wav,C:hdim7/7
3655.wav,C#:hdim7
3656.wav,C#:hdim7/3
3657.wav,C#:hdim7/5
3658.wav,C#:hdim7/7
3659.wav,D:hdim7
3660.wav,D:hdim7/3
3661.wav,D:hdim7/5
3662.wav,D:hdim7/7
3663.wav,D#:hdim7
3664.wav,D#:hdim7/3
3665.wav,D#:hdim7/5
3666.wav,D#:hdim7/7
3667.wav,E:hdim7
3668.wav,E:hdim7/3
3669.wav,E:hdim7/5
3670.wav,E:hdim7/7
3671.wav,F:hdim7
3672.wav,F:hdim7/3
3673.wav,F:hdim7/5
3674.wav,F:hdim7/7
3675.wav,F#:hdim7
3676.wav,F#:hdim7/3
3677.wav,F#:hdim7/5
3678.wav,F#:hdim7/7
3679.wav,G:hdim7
3680.wav,G:hdim7/3
3681.wav,G:hdim7/5
3682.wav,G:hdim7/7
3683.wav,G#:hdim7
3684.wav,G#:hdim7/3
3685.wav,G#:hdim7/5
3686.wav,G#:hdim7/7
3687.wav,A:hdim7
3688.wav,A:hdim7/3
3689.wav,A:hdim7/5
3690.wav,A:hdim7/7
3691.wav,A#:hdim7
3692.wav,A#:hdim7/3
3693.wav,A#:hdim7/5
3694.wav,A#:hdim7/7
3695.wav,B:hdim7
3696.wav,B:hdim7/3
3697.wav,B:hdim7/5
3698.wav,B:hdim7/7
3699.wav,E:maj
3700.wav,F:maj
3701.wav,F#:maj
3702.wav,G:maj
3703.wav,G#:maj
3704.wav,A:maj
3705.wav,A#:maj
3706.wav,B:maj
3707.wav,C:maj
3708.wav,C#:maj
3709.wav,D:maj
3710.wav,D#:maj
3711.wav,E:maj
3712.wav,A:maj
3713.wav,A#:maj
3714.wav,B:maj
3715.wav,C:maj
3716.wav,C#:maj
3717.wav,D:maj
3718.wav,D#:maj
3719.wav,E:maj
3720.wav,F:maj
3721.wav,F#:maj
3722.wav,G:maj
3723.wav,G#:maj
3724.wav,A:maj
3725.wav,D:maj
3726.wav,D#:maj
3727.wav,E:maj
3728.wav,F:maj
3729.wav,F#:maj
3730.wav,G:maj
3731.wav,G#:maj
3732.wav,A:maj
3733.wav,A#:maj
3734.wav,B:maj
3735.wav,C:maj
3736.wav,C#:maj
3737.wav,D:maj
3738.wav,E:min
3739.wav,F:min
3740.wav,F#:min
3741.wav,G:min
3742.wav,G#:min
3743.wav,A:min
3744.wav,A#:min
3745.wav,B:min
3746.wav,C:min
3747.wav,C#:min
3748.wav,D:min
3749.wav,D#:min
3750.wav,E:min
3751.wav,A:min
3752.wav,A#:min
3753.wav,B:min
3754.wav,C:min
3755.wav,C#:min
3756.wav,D:min
3757.wav,D#:min
3758.wav,E:min
3759.wav,F:min
3760.wav,F#:min
3761.wav,G:min
3762.wav,G#:min
3763.wav,A:min
3764.wav,D:min
3765.wav,D#:min
3766.wav,E:min
3767.wav,F:min
3768.wav,F#:min
3769.wav,G:min
3770.wav,G#:min
3771.wav,A:min
3772.wav,A#:min
3773.wav,B:min
3774.wav,C:min
3775.wav,C#:min
3776.wav,D:min
3777.wav,E:maj7
3778.wav,F:maj7
3779.wav,F#:maj7
3780.wav,G:maj7
3781.wav,G#:maj7
3782.wav,A:maj7
3783.wav,A#:maj7
3784.wav,B:maj7
3785.wav,C:maj7
3786.wav,C#:maj7
3787.wav,D:maj7
3788.wav,D#:maj7
3789.wav,E:maj7
3790.wav,C:maj7
3791.wav,C#:maj7
3792.wav,D:maj7
3793.wav,D#:maj7
3794.wav,E:maj7
3795.wav,F:maj7
3796.wav,F#:maj7
3797.wav,G:maj7
3798.wav,G#:maj7
3799.wav,A:maj7
3800.wav,A#:maj7
3801.wav,B:maj7
3802.wav,C:maj7
3803.wav,F:maj7
3804.wav,F#:maj7
3805.wav,G:maj7
3806.wav,G#:maj7
3807.wav,A:maj7
3808.wav,A#:maj7
3809.wav,B:maj7
3810.wav,C:maj7
3811.wav,C#:maj7
3812.wav,D:maj7
3813.wav,D#:maj7
3814.wav,E:maj7
3815.wav,F:maj7
3816.wav,E:min7
3817.wav,F:min7
3818.wav,F#:min7
3819.wav,G:min7
3820.wav,G#:min7
3821.wav,A:min7
3822.wav,A#:min7
3823.wav,B:min7
3824.wav,C:min7
3825.wav,C#:min7
3826.wav,D:min7
3827.wav,D#:min7
3828.wav,E:min7
3829.wav,A:min7
3830.wav,A#:min7
3831.wav,B:min7
3832.wav,C:min7
3833.wav,C#:min7
3834.wav,D:min7
3835.wav,D#:min7
3836.wav,E:min7
3837.wav,F:min7
3838.wav,F#:min7
3839.wav,G:min7
3840.wav,G#:min7
3841.wav,A:min7
3842.wav,D:min7
3843.wav,D#:min7
3844.wav,E:min7
3845.wav,F:min7
3846.wav,F#:min7
3847.wav,G:min7
3848.wav,G#:min7
3849.wav,A:min7
3850.wav,A#:min7
3851.wav,B:min7
3852.wav,C:min7
3853.wav,C#:min7
3854.wav,D:min7
3855.wav,D:5
3856.wav,D#:5
3857.wav,E:5
3858.wav,F:5
3859.wav,F#:5
3860.wav,G:5
3861.wav,G#:5
3862.wav,A:5
3863.wav,A#:5
3864.wav,B:5
3865.wav,C:5
3866.wav,C#:5
3867.wav,D:5
3868.wav,D:5
3869.wav,D#:5
3870.wav,E:5
3871.wav,F:5
3872.wav,F#:5
3873.wav,G:5
3874.wav,G#:5
3875.wav,A:5
3876.wav,A#:5
3877.wav,B:5
3878.wav,C:5
3879.wav,C#:5
3880.wav,D:5
3881.wav,A:5
3882.wav,A#:5
3883.wav,B:5
3884.wav,C:5
3885.wav,C#:5
3886.wav,D:5
3887.wav,D#:5
3888.wav,E:5
3889.wav,F:5
3890.wav,F#:5
3891.wav,G:5
3892.wav,G#:5
3893.wav,A:5
3894.wav,E:7
3895.wav,F:7
3896.wav,F#:7
3897.wav,G:7
3898.wav,G#:7
3899.wav,A:7
3900.wav,A#:7
3901.wav,B:7
3902.wav,C:7
3903.wav,C#:7
3904.wav,D:7
3905.wav,D#:7
3906.wav,E:7
3907.wav,A:7
3908.wav,A#:7
3909.wav,B:7
3910.wav,C:7
3911.wav,C#:7
3912.wav,D:7
3913.wav,D#:7
3914.wav,E:7
3915.wav,F:7
3916.wav,F#:7
3917.wav,G:7
3918.wav,G#:7
3919.wav,A:7
3920.wav,D:7
3921.wav,D#:7
3922.wav,E:7
3923.wav,F:7
3924.wav,F#:7
3925.wav,G:7
3926.wav,G#:7
3927.wav,A:7
3928.wav,A#:7
3929.wav,B:7
3930.wav,C:7
3931.wav,C#:7
3932.wav,D:7
3933.wav,A:hdim7
3934.wav,A#:hdim7
3935.wav,B:hdim7
3936.wav,C:hdim7
3937.wav,C#:hdim7
3938.wav,D:hdim7
3939.wav,D#:hdim7
3940.wav,E:hdim7
3941.wav,F:hdim7
3942.wav,F#:hdim7
3943.wav,G:hdim7
3944.wav,G#:hdim7
3945.wav,A:hdim7
3946.wav,F:hdim7
3947.wav,F#:hdim7
3948.wav,G:hdim7
3949.wav,G#:hdim7
3950.wav,A:hdim7
3951.wav,A#:hdim7
3952.wav,B:hdim7
3953.wav,C:hdim7
3954.wav,C#:hdim7
3955.wav,D:hdim7
3956.wav,D#:hdim7
3957.wav,E:hdim7
3958.wav,F:hdim7
3959.wav,E:hdim7
3960.wav,F:hdim7
3961.wav,F#:hdim7
3962.wav,G:hdim7
3963.wav,G#:hdim7
3964.wav,A:hdim7
3965.wav,A#:hdim7
3966.wav,B:hdim7
3967.wav,C:hdim7
3968.wav,C#:hdim7
3969.wav,D:hdim7
3970.wav,D#:hdim7
3971.wav,E:hdim7
3972.wav,E:maj
3973.wav,F:maj
3974.wav,F#:maj
3975.wav,G:maj
3976.wav,G#:maj
3977.wav,A:maj
3978.wav,A#:maj
3979.wav,B:maj
3980.wav,C:maj
3981.wav,C#:maj
3982.wav,D:maj
3983.wav,D#:maj
3984.wav,E:maj
3985.wav,A:maj
3986.wav,A#:maj
3987.wav,B:maj
3988.wav,C:maj
3989.wav,C#:maj
3990.wav,D:maj
3991.wav,D#:maj
3992.wav,E:maj
3993.wav,F:maj
3994.wav,F#:maj
3995.wav,G:maj
3996.wav,G#:maj
3997.wav,A:maj
3998.wav,D:maj
3999.wav,D#:maj
4000.wav,E:maj
4001.wav,F:maj
4002.wav,F#:maj
4003.wav,G:maj
4004.wav,G#:maj
4005.wav,A:maj
4006.wav,A#:maj
4007.wav,B:maj
4008.wav,C:maj
4009.wav,C#:maj
4010.wav,D:maj
4011.wav,E:min
4012.wav,F:min
4013.wav,F#:min
4014.wav,G:min
4015.wav,G#:min
4016.wav,A:min
4017.wav,A#:min
4018.wav,B:min
4019.wav,C:min
4020.wav,C#:min
4021.wav,D:min
4022.wav,D#:min
4023.wav,E:min
4024.wav,A:min
4025.wav,A#:min
4026.wav,B:min
4027.wav,C:min
4028.wav,C#:min
4029.wav,D:min
4030.wav,D#:min
4031.wav,E:min
4032.wav,F:min
4033.wav,F#:min
4034.wav,G:min
4035.wav,G#:min
4036.wav,A:min
4037.wav,D:min
4038.wav,D#:min
4039.wav,E:min
4040.wav,F:min
4041.wav,F#:min
4042.wav,G:min
4043.wav,G#:min
4044.wav,A:min
4045.wav,A#:min
4046.wav,B:min
4047.wav,C:min
4048.wav,C#:min
4049.wav,D:min
4050.wav,E:maj7
4051.wav,F:maj7
4052.wav,F#:maj7
4053.wav,G:maj7
4054.wav,G#:maj7
4055.wav,A:maj7
4056.wav,A#:maj7
4057.wav,B:maj7
4058.wav,C:maj7
4059.wav,C#:maj7
4060.wav,D:maj7
4061.wav,D#:maj7
4062.wav,E:maj7
4063.wav,C:maj7
4064.wav,C#:maj7
4065.wav,D:maj7
4066.wav,D#:maj7
4067.wav,E:maj7
4068.wav,F:maj7
4069.wav,F#:maj7
4070.wav,G:maj7
4071.wav,G#:maj7
4072.wav,A:maj7
4073.wav,A#:maj7
4074.wav,B:maj7
4075.wav,C:maj7
4076.wav,F:maj7
4077.wav,F#:maj7
4078.wav,G:maj7
4079.wav,G#:maj7
4080.wav,A:maj7
4081.wav,A#:maj7
4082.wav,B:maj7
4083.wav,C:maj7
4084.wav,C#:maj7
4085.wav,D:maj7
4086.wav,D#:maj7
4087.wav,E:maj7
4088.wav,F:maj7
4089.wav,E:min7
4090.wav,F:min7
4091.wav,F#:min7
4092.wav,G:min7
4093.wav,G#:min7
4094.wav,A:min7
4095.wav,A#:min7
4096.wav,B:min7
4097.wav,C:min7
4098.wav,C#:min7
4099.wav,D:min7
4100.wav,D#:min7
4101.wav,E:min7
4102.wav,A:min7
4103.wav,A#:min7
4104.wav,B:min7
4105.wav,C:min7
4106.wav,C#:min7
4107.wav,D:min7
4108.wav,D#:min7
4109.wav,E:min7
4110.wav,F:min7
4111.wav,F#:min7
4112.wav,G:min7
4113.wav,G#:min7
4114.wav,A:min7
4115.wav,D:min7
4116.wav,D#:min7
4117.wav,E:min7
4118.wav,F:min7
4119.wav,F#:min7
4120.wav,G:min7
4121.wav,G#:min7
4122.wav,A:min7
4123.wav,A#:min7
4124.wav,B:min7
4125.wav,C:min7
4126.wav,C#:min7
4127.wav,D:min7
4128.wav,D:5
4129.wav,D#:5
4130.wav,E:5
4131.wav,F:5
4132.wav,F#:5
4133.wav,G:5
4134.wav,G#:5
4135.wav,A:5
4136.wav,A#:5
4137.wav,B:5
4138.wav,C:5
4139.wav,C#:5
4140.wav,D:5
4141.wav,D:5
4142.wav,D#:5
4143.wav,E:5
4144.wav,F:5
4145.wav,F#:5
4146.wav,G:5
4147.wav,G#:5
4148.wav,A:5
4149.wav,A#:5
4150.wav,B:5
4151.wav,C:5
4152.wav,C#:5
4153.wav,D:5
4154.wav,A:5
4155.wav,A#:5
4156.wav,B:5
4157.wav,C:5
4158.wav,C#:5
4159.wav,D:5
4160.wav,D#:5
4161.wav,E:5
4162.wav,F:5
4163.wav,F#:5
4164.wav,G:5
4165.wav,G#:5
4166.wav,A:5
4167.wav,E:7
4168.wav,F:7
4169.wav,F#:7
4170.wav,G:7
4171.wav,G#:7
4172.wav,A:7
4173.wav,A#:7
4174.wav,B:7
4175.wav,C:7
4176.wav,C#:7
4177.wav,D:7
4178.wav,D#:7
4179.wav,E:7
4180.wav,A:7
4181.wav,A#:7
4182.wav,B:7
4183.wav,C:7
4184.wav,C#:7
4185.wav,D:7
4186.wav,D#:7
4187.wav,E:7
4188.wav,F:7
4189.wav,F#:7
4190.wav,G:7
4191.wav,G#:7
4192.wav,A:7
4193.wav,D:7
4194.wav,D#:7
4195.wav,E:7
4196.wav,F:7
4197.wav,F#:7
4198.wav,G:7
4199.wav,G#:7
4200.wav,A:7
4201.wav,A#:7
4202.wav,B:7
4203.wav,C:7
4204.wav,C#:7
4205.wav,D:7
4206.wav,A:hdim7
4207.wav,A#:hdim7
4208.wav,B:hdim7
4209.wav,C:hdim7
4210.wav,C#:hdim7
4211.wav,D:hdim7
4212.wav,D#:hdim7
4213.wav,E:hdim7
4214.wav,F:hdim7
4215.wav,F#:hdim7
4216.wav,G:hdim7
4217.wav,G#:hdim7
4218.wav,A:hdim7
4219.wav,F:hdim7
4220.wav,F#:hdim7
4221.wav,G:hdim7
4222.wav,G#:hdim7
4223.wav,A:hdim7
4224.wav,A#:hdim7
4225.wav,B:hdim7
4226.wav,C:hdim7
4227.wav,C#:hdim7
4228.wav,D:hdim7
4229.wav,D#:hdim7
4230.wav,E:hdim7
4231.wav,F:hdim7
4232.wav,E:hdim7
4233.wav,F:hdim7
4234.wav,F#:hdim7
4235.wav,G:hdim7
4236.wav,G#:hdim7
4237.wav,A:hdim7
4238.wav,A#:hdim7
4239.wav,B:hdim7
4240.wav,C:hdim7
4241.wav,C#:hdim7
4242.wav,D:hdim7
4243.wav,D#:hdim7
4244.wav,E:hdim7
4245.wav,E:maj
4246.wav,F:maj
4247.wav,F#:maj
4248.wav,G:maj
4249.wav,G#:maj
4250.wav,A:maj
4251.wav,A#:maj
4252.wav,B:maj
4253.wav,C:maj
4254.wav,C#:maj
4255.wav,D:maj
4256.wav,D#:maj
4257.wav,E:maj
4258.wav,A:maj
4259.wav,A#:maj
4260.wav,B:maj
4261.wav,C:maj
4262.wav,C#:maj
4263.wav,D:maj
4264.wav,D#:maj
4265.wav,E:maj
4266.wav,F:maj
4267.wav,F#:maj
4268.wav,G:maj
4269.wav,G#:maj
4270.wav,A:maj
4271.wav,D:maj
4272.wav,D#:maj
4273.wav,E:maj
4274.wav,F:maj
4275.wav,F#:maj
4276.wav,G:maj
4277.wav,G#:maj
4278.wav,A:maj
4279.wav,A#:maj
4280.wav,B:maj
4281.wav,C:maj
4282.wav,C#:maj
4283.wav,D:maj
4284.wav,E:min
4285.wav,F:min
4286.wav,F#:min
4287.wav,G:min
4288.wav,G#:min
4289.wav,A:min
4290.wav,A#:min
4291.wav,B:min
4292.wav,C:min
4293.wav,C#:min
4294.wav,D:min
4295.wav,D#:min
4296.wav,E:min
4297.wav,A:min
4298.wav,A#:min
4299.wav,B:min
4300.wav,C:min
4301.wav,C#:min
4302.wav,D:min
4303.wav,D#:min
4304.wav,E:min
4305.wav,F:min
4306.wav,F#:min
4307.wav,G:min
4308.wav,G#:min
4309.wav,A:min
4310.wav,D:min
4311.wav,D#:min
4312.wav,E:min
4313.wav,F:min
4314.wav,F#:min
4315.wav,G:min
4316.wav,G#:min
4317.wav,A:min
4318.wav,A#:min
4319.wav,B:min
4320.wav,C:min
4321.wav,C#:min
4322.wav,D:min
4323.wav,E:maj7
4324.wav,F:maj7
4325.wav,F#:maj7
4326.wav,G:maj7
4327.wav,G#:maj7
4328.wav,A:maj7
4329.wav,A#:maj7
4330.wav,B:maj7
4331.wav,C:maj7
4332.wav,C#:maj7
4333.wav,D:maj7
4334.wav,D#:maj7
4335.wav,E:maj7
4336.wav,C:maj7
4337.wav,C#:maj7
4338.wav,D:maj7
4339.wav,D#:maj7
4340.wav,E:maj7
4341.wav,F:maj7
4342.wav,F#:maj7
4343.wav,G:maj7
4344.wav,G#:maj7
4345.wav,A:maj7
4346.wav,A#:maj7
4347.wav,B:maj7
4348.wav,C:maj7
4349.wav,F:maj7
4350.wav,F#:maj7
4351.wav,G:maj7
4352.wav,G#:maj7
4353.wav,A:maj7
4354.wav,A#:maj7
4355.wav,B:maj7
4356.wav,C:maj7
4357.wav,C#:maj7
4358.wav,D:maj7
4359.wav,D#:maj7
4360.wav,E:maj7
4361.wav,F:maj7
4362.wav,E:min7
4363.wav,F:min7
4364.wav,F#:min7
4365.wav,G:min7
4366.wav,G#:min7
4367.wav,A:min7
4368.wav,A#:min7
4369.wav,B:min7
4370.wav,C:min7
4371.wav,C#:min7
4372.wav,D:min7
4373.wav,D#:min7
4374.wav,E:min7
4375.wav,A:min7
4376.wav,A#:min7
4377.wav,B:min7
4378.wav,C:min7
4379.wav,C#:min7
4380.wav,D:min7
4381.wav,D#:min7
4382.wav,E:min7
4383.wav,F:min7
4384.wav,F#:min7
4385.wav,G:min7
4386.wav,G#:min7
4387.wav,A:min7
4388.wav,D:min7
4389.wav,D#:min7
4390.wav,E:min7
4391.wav,F:min7
4392.wav,F#:min7
4393.wav,G:min7
4394.wav,G#:min7
4395.wav,A:min7
4396.wav,A#:min7
4397.wav,B:min7
4398.wav,C:min7
4399.wav,C#:min7
4400.wav,D:min7
4401.wav,D:5
4402.wav,D#:5
4403.wav,E:5
4404.wav,F:5
4405.wav,F#:5
4406.wav,G:5
4407.wav,G#:5
4408.wav,A:5
4409.wav,A#:5
4410.wav,B:5
4411.wav,C:5
4412.wav,C#:5
4413.wav,D:5
4414.wav,D:5
4415.wav,D#:5
4416.wav,E:5
4417.wav,F:5
4418.wav,F#:5
4419.wav,G:5
4420.wav,G#:5
4421.wav,A:5
4422.wav,A#:5
4423.wav,B:5
4424.wav,C:5
4425.wav,C#:5
4426.wav,D:5
4427.wav,A:5
4428.wav,A#:5
4429.wav,B:5
4430.wav,C:5
4431.wav,C#:5
4432.wav,D:5
4433.wav,D#:5
4434.wav,E:5
4435.wav,F:5
4436.wav,F#:5
4437.wav,G:5
4438.wav,G#:5
4439.wav,A:5
4440.wav,E:7
4441.wav,F:7
4442.wav,F#:7
4443.wav,G:7
4444.wav,G#:7
4445.wav,A:7
4446.wav,A#:7
4447.wav,B:7
4448.wav,C:7
4449.wav,C#:7
4450.wav,D:7
4451.wav,D#:7
4452.wav,E:7
4453.wav,A:7
4454.wav,A#:7
4455.wav,B:7
4456.wav,C:7
4457.wav,C#:7
4458.wav,D:7
4459.wav,D#:7
4460.wav,E:7
4461.wav,F:7
4462.wav,F#:7
4463.wav,G:7
4464.wav,G#:7
4465.wav,A:7
4466.wav,D:7
4467.wav,D#:7
4468.wav,E:7
4469.wav,F:7
4470.wav,F#:7
4471.wav,G:7
4472.wav,G#:7
4473.wav,A:7
4474.wav,A#:7
4475.wav,B:7
4476.wav,C:7
4477.wav,C#:7
4478.wav,D:7
4479.wav,A:hdim7
4480.wav,A#:hdim7
4481.wav,B:hdim7
4482.wav,C:hdim7
4483.wav,C#:hdim7
4484.wav,D:hdim7
4485.wav,D#:hdim7
4486.wav,E:hdim7
4487.wav,F:hdim7
4488.wav,F#:hdim7
4489.wav,G:hdim7
4490.wav,G#:hdim7
4491.wav,A:hdim7
4492.wav,F:hdim7
4493.wav,F#:hdim7
4494.wav,G:hdim7
4495.wav,G#:hdim7
4496.wav,A:hdim7
4497.wav,A#:hdim7
4498.wav,B:hdim7
4499.wav,C:hdim7
4500.wav,C#:hdim7
4501.wav,D:hdim7
4502.wav,D#:hdim7
4503.wav,E:hdim7
4504.wav,F:hdim7
4505.wav,E:hdim7
4506.wav,F:hdim7
4507.wav,F#:hdim7
4508.wav,G:hdim7
4509.wav,G#:hdim7
4510.wav,A:hdim7
4511.wav,A#:hdim7
4512.wav,B:hdim7
4513.wav,C:hdim7
4514.wav,C#:hdim7
4515.wav,D:hdim7
4516.wav,D#:hdim7
4517.wav,E:hdim7
