file_name,root_note,chord_type,instrument,0:C,1:C#,2:D,3:D#,4:E,5:F,6:F#,7:G,8:G#,9:A,10:A#,11:B
6801.wav,9,hdim7/7,non_guitar,1.2275349,0.8864451,0.6867691,0.96635807,1.7764509,0.63992983,1.1314763,0.7861273,0.59607494,1.3207424,0.8826198,0.8950319
6802.wav,10,hdim7,non_guitar,0.7443081,1.4810159,0.99068826,0.70258284,0.7147551,1.1532333,0.9329549,1.738225,0.9661213,0.8708676,1.3500998,0.6168158
6803.wav,10,hdim7/3,non_guitar,0.98553526,1.1323762,0.6790625,0.49550718,0.6101525,1.1963159,0.83396083,1.142956,0.93966687,0.7658206,1.7401996,0.8693528
6804.wav,10,hdim7/5,non_guitar,1.1427191,2.0,0.9098449,0.6111019,0.7014911,1.193198,0.6334361,1.0387186,0.8748963,0.6311568,1.0068419,0.8428887
6805.wav,10,hdim7/7,non_guitar,0.9167816,1.3858166,1.0220668,0.7685461,1.058966,1.9487282,0.7971266,1.982202,1.0945977,0.8106843,1.4036984,0.9662805
6806.wav,11,hdim7,non_guitar,0.67260724,0.67099196,1.121007,0.95556253,0.7071719,0.7565811,1.2403523,0.91920257,1.6480474,0.8953308,0.71320236,1.257982
6807.wav,11,hdim7/3,non_guitar,0.930519,1.1324272,2.0,0.95298505,0.6379745,0.7476659,1.2915082,0.7577231,1.1502885,0.9123113,0.87502927,1.8714626
6808.wav,11,hdim7/5,non_guitar,1.104878,1.2399566,1.6881834,0.9692619,0.798857,1.1126742,1.8599006,0.9245517,1.2602869,1.0481324,0.86607873,1.7708117
6809.wav,11,hdim7/7,non_guitar,1.0261617,1.0774158,1.6519454,0.8979739,0.73461366,1.09037,1.9966565,0.7816894,1.2225382,0.83695865,0.69076157,1.3389504
6810.wav,0,hdim7,non_guitar,1.2255425,0.6978811,0.74362934,1.1748289,0.8310745,0.6566167,0.7499174,1.192709,0.8899755,1.7338591,0.847713,0.61401784
6811.wav,0,hdim7/3,non_guitar,1.6630783,0.8070322,0.8627339,1.2695955,0.58527404,0.4199697,0.62113595,1.1472529,0.671138,0.9926522,0.797325,0.7310052
6812.wav,0,hdim7/5,non_guitar,1.0442777,0.8897168,1.2445521,2.0,1.023061,0.7571953,0.82772416,1.2225688,0.8384129,1.5717199,1.0228646,0.78388405
6813.wav,0,hdim7/7,non_guitar,1.2288659,0.7479241,0.7451911,1.1051316,0.76916975,0.6896536,0.995242,1.9822376,0.7597426,1.2053102,0.80824393,0.67275715
6814.wav,1,hdim7,non_guitar,0.65396,1.3994038,0.71881723,0.6922159,1.04312,0.8452849,0.692335,0.8114059,1.2527609,0.92183447,1.7040368,0.8261344
6815.wav,1,hdim7/3,non_guitar,0.92860556,1.841283,0.81946564,0.8497559,1.6386786,0.8152942,0.6433878,0.8125839,1.2341985,0.6991971,1.0533353,0.9312427
6816.wav,1,hdim7/5,non_guitar,0.68073213,1.1782558,0.81489205,0.9899527,1.8478522,0.9479733,0.7918748,1.1041626,1.9852971,0.96123374,1.7145517,0.9295724
6817.wav,1,hdim7/7,non_guitar,0.64433205,0.8814716,0.6934285,0.656931,0.836645,0.6015901,0.6011541,0.8135021,1.3838632,0.7109716,1.916748,0.9852797
6818.wav,2,hdim7,non_guitar,0.8873217,0.69271994,1.263623,0.6439787,0.54598016,0.9689262,0.8778068,0.688342,0.7945809,1.2658135,0.901497,1.6512973
6819.wav,2,hdim7/3,non_guitar,0.89081144,0.9240309,1.7508192,0.72416574,0.68888015,1.3399146,0.7178515,0.5854814,0.82793534,1.501321,0.8304956,1.1413709
6820.wav,2,hdim7/5,non_guitar,0.78694427,0.66759837,0.9438287,0.65583044,0.94416165,2.0,0.8694427,0.672339,0.79894686,1.2994485,0.62641,1.1910851
6821.wav,2,hdim7/7,non_guitar,1.1203403,0.85826874,1.2075584,0.6992779,0.71191,1.1039995,0.74554807,0.7547398,0.9614515,1.8477584,0.6637083,1.9535851
6822.wav,3,maj,non_guitar,1.7140961,0.61956954,0.40794826,0.538921,1.2983577,0.7180822,0.6866855,1.6935811,0.7836635,0.43266553,0.57126766,1.0877275
6823.wav,3,maj/3,non_guitar,1.3942522,0.8412343,0.5747564,0.68205595,1.2295142,0.6697697,0.6628139,1.7490051,0.85540986,0.42850104,0.5163858,0.89236426
6824.wav,3,maj/5,non_guitar,1.1775223,0.6998214,0.47401875,0.6005069,1.1611495,0.8036752,0.7294263,1.7786572,0.88757426,0.46596742,0.40206552,0.5357179
6825.wav,4,maj,non_guitar,0.7797761,1.494098,0.58110166,0.7068645,0.7336416,1.8673694,0.93595165,0.6183734,1.1987302,0.6249055,0.36434278,0.42951214
6826.wav,4,maj/3,non_guitar,0.60085446,1.20672,0.7856319,0.74766135,0.79058313,2.0,0.9580629,0.57480645,0.80410033,0.47105533,0.29645336,0.29877988
6827.wav,4,maj/5,non_guitar,1.0066563,1.8286372,1.0860587,0.9659194,0.88121724,1.4714642,0.8252891,0.83318937,1.5493495,0.6342316,0.4418974,0.47847933
6828.wav,5,maj,non_guitar,0.6125574,0.97671515,1.9792309,0.9167533,0.8222367,0.81549907,1.9729798,1.0367874,0.8092681,1.595675,0.7763347,0.5085155
6829.wav,5,maj/3,non_guitar,0.3619211,0.72177625,1.3477049,0.65993124,0.6487515,0.66551137,1.7325101,0.87302935,0.57490885,1.0251553,0.5227661,0.28775015
6830.wav,5,maj/5,non_guitar,0.46070158,0.9696168,1.6286278,0.77018535,0.77753514,0.6518392,1.279366,0.8093828,0.7411325,1.5736508,0.64763904,0.3678317
6831.wav,6,maj,non_guitar,0.40347147,0.49409115,0.72900915,1.4341259,0.77563244,0.7230673,0.7605002,2.0,1.077672,0.80037177,1.1413238,0.51249385
6832.wav,6,maj/3,non_guitar,0.31682807,0.39950812,0.6329317,1.1979394,0.6646318,0.6173445,0.6496892,1.7151853,0.8399471,0.49584022,0.7922865,0.4950093
6833.wav,6,maj/5,non_guitar,0.55046916,0.67825747,1.1213433,1.7411884,0.90940595,0.88436526,0.6226226,1.3192179,0.89553523,0.82025886,1.5967146,0.720932
6834.wav,7,maj,non_guitar,1.0946,0.7007401,0.71322286,0.9953523,1.5572155,0.7148703,0.62696284,0.62491447,1.0801725,0.45885152,0.61031413,1.7690289
6835.wav,7,maj/3,non_guitar,1.2010698,0.82949364,0.7342783,1.054071,1.4155936,0.82760984,0.7329127,0.8784245,1.4668612,0.49617684,0.6942631,1.8891363
6836.wav,7,maj/5,non_guitar,0.8760784,0.63017464,0.592297,0.758571,1.3019866,0.6132642,0.48632386,0.6111306,1.1447533,0.61736596,0.7574731,1.9636029
6837.wav,8,maj,non_guitar,1.1774879,0.9939521,0.6782808,0.7373044,1.0509877,2.0,0.8879198,0.68798363,0.58544034,1.0309219,0.506147,0.45088792
6838.wav,8,maj/3,non_guitar,1.814569,1.1374499,0.7361474,0.73321706,1.1812909,1.4276172,0.85688543,0.7013879,0.70261943,1.5625966,0.70738506,0.74074054
6839.wav,8,maj/5,non_guitar,2.0,1.0322002,0.6404823,0.61506736,0.73633915,1.3577793,0.85480195,0.69667226,0.64491475,1.090828,0.71645916,0.77153397
6840.wav,9,maj,non_guitar,0.5809615,1.4413569,1.033465,0.65256363,0.74599427,1.0763594,2.0,0.91833854,0.7175539,0.60490865,0.9684999,0.5769203
6841.wav,9,maj/3,non_guitar,0.80278516,2.0,1.198486,0.7284622,0.7887338,1.0361238,1.4188485,0.9054798,0.75043917,0.74759126,1.322207,0.6251128
6842.wav,9,maj/5,non_guitar,0.76821977,2.0,0.9560992,0.5826402,0.5465336,0.7410184,1.416036,0.8335391,0.7213253,0.6351998,0.990271,0.5553477
6843.wav,10,maj,non_guitar,0.56144595,0.5700908,1.273139,0.62934333,0.48692885,0.43352392,0.7213931,1.7423682,0.7119179,0.46385732,0.49086913,1.116965
6844.wav,10,maj/3,non_guitar,0.7832546,0.8740376,1.8702388,0.90421426,0.56021947,0.51701593,0.6957658,0.9491543,0.5998213,0.6498563,0.6884817,1.7765703
6845.wav,10,maj/5,non_guitar,0.6981443,1.0201838,2.0,0.8483038,0.4588263,0.5386451,0.70785475,1.118555,0.62044555,0.52481955,0.41012058,0.84323
6846.wav,11,maj,non_guitar,1.7858045,0.8083082,0.76246274,1.5237694,0.8758489,0.76207393,0.70078754,0.87534165,1.5000082,0.6239999,0.5193756,0.73275995
6847.wav,11,maj/3,non_guitar,1.7947203,0.81451976,0.75978744,1.540934,0.8943017,0.6058985,0.47527966,0.5858582,1.0408015,0.60766596,0.64371336,0.7198367
6848.wav,11,maj/5,non_guitar,1.1098495,0.89430106,1.0332057,1.8437228,0.84416884,0.51317763,0.5772424,0.6259312,1.3154436,0.62512827,0.5649305,0.45048064
6849.wav,0,maj,non_guitar,0.73528683,1.7016377,0.81196004,0.80745125,1.4366109,0.8217236,0.7692727,0.68363047,0.82331,1.5924311,0.7243731,0.5382184
6850.wav,0,maj/3,non_guitar,0.88661623,1.821521,0.88556945,0.83928347,1.4039373,0.83527386,0.57626975,0.47303858,0.7022821,1.1743656,0.6394136,0.71104914
6851.wav,0,maj/5,non_guitar,0.46571392,1.0219424,0.8846383,0.9430269,1.5512799,0.74403816,0.45979208,0.5168138,0.66219807,1.3321004,0.6295823,0.6022934
6852.wav,1,maj,non_guitar,0.7271607,1.1641991,2.0,0.7868892,0.79619217,1.3587132,0.6207668,0.48301744,0.53873956,0.659827,1.4031703,0.70257765
6853.wav,1,maj/3,non_guitar,0.76122737,1.0339324,2.0,0.83630514,0.7956099,1.3019443,0.70716685,0.5337524,0.49841827,0.7452287,1.1263313,0.48706692
6854.wav,1,maj/5,non_guitar,0.8468367,0.93314964,1.4806198,0.8622725,1.0141596,1.6825678,0.90642524,0.615898,0.58815825,0.93364096,1.5343924,0.5722621
6855.wav,2,maj,non_guitar,0.86115843,0.8538377,0.93576086,1.6126044,0.74427354,0.6039856,1.2939594,0.72482383,0.45986816,0.4812389,0.74756134,1.7412938
6856.wav,2,maj/3,non_guitar,0.6813809,1.1084479,1.3120782,2.0,0.79337656,0.90683913,1.6378937,0.72555256,0.47298688,0.4579555,0.622212,1.0046797
6857.wav,2,maj/5,non_guitar,0.7686342,1.113737,1.0566461,1.6954207,0.95561916,1.122236,2.0,0.88374305,0.48496068,0.47128272,0.6234124,1.2078131
6858.wav,3,maj,non_guitar,1.759052,0.88551664,0.75583255,0.7906034,1.3466928,0.75086087,0.5335627,1.0827243,0.7779805,0.51398766,0.51588124,0.7818632
6859.wav,3,maj/3,non_guitar,1.3583214,0.97693276,1.3133329,1.3213298,1.886581,0.8368047,0.97370267,1.7137628,0.8476218,0.5580747,0.5595042,0.8149917
6860.wav,3,maj/5,non_guitar,1.5165846,1.085016,1.1492233,1.1276734,1.6023712,0.99201405,1.1208797,2.0,1.0261095,0.5426555,0.5280087,0.69655025
6861.wav,4,maj,non_guitar,1.001368,2.0,1.0932959,0.7228622,0.86351264,1.3043447,0.54474294,0.54233813,1.2493533,0.539231,0.4840383,0.56599045
6862.wav,4,maj/3,non_guitar,0.92648095,1.3303901,0.7007824,0.78530455,1.0339099,1.7295467,0.7857876,0.84477675,1.4690888,0.59665805,0.52658165,0.5507341
6863.wav,4,maj/5,non_guitar,0.6847862,1.5380733,0.9097749,0.91468006,0.862391,1.6313429,1.0633894,0.90227425,1.5471327,0.7593663,0.45569307,0.49924225
6864.wav,5,maj,non_guitar,0.62587583,1.133959,2.0,0.9743601,0.66084665,0.8378838,1.375764,0.64336836,0.61269045,1.3649387,0.66412544,0.5285717
6865.wav,5,maj/3,non_guitar,0.49842817,0.97716486,1.5580466,0.840946,0.6331475,0.8020067,1.5957481,0.71749043,0.65221965,1.4541543,0.6430141,0.45058072
6866.wav,5,maj/5,non_guitar,0.4749568,0.69428706,1.4950505,0.9268819,0.71206635,0.7422596,1.4449735,0.94301075,0.8173784,1.5117402,0.6730255,0.44172943
6867.wav,6,maj,non_guitar,0.6262428,0.7354295,1.2555633,2.0,0.90412474,0.6558596,0.8606808,1.4881885,0.8010849,0.7978543,1.3995335,0.5851891
6868.wav,6,maj/3,non_guitar,0.5368581,0.5962356,0.97175956,1.6909308,0.93860376,0.69341564,0.95693076,1.6886785,0.7844981,0.7955327,1.4628536,0.5789552
6869.wav,6,maj/5,non_guitar,0.46326002,0.4649366,0.76794076,1.6150639,0.92197776,0.74804723,0.89206344,1.5494432,0.94338316,0.8618286,1.3025161,0.52008414
6870.wav,7,maj,non_guitar,0.6952162,0.6888844,0.715091,0.77889216,1.4518394,0.8411854,0.55002606,0.7152048,1.4662644,0.6553782,0.48030943,1.1135402
6871.wav,7,maj/3,non_guitar,0.7024375,0.75401986,0.7467991,0.85479665,1.3430513,0.83466315,0.7646966,0.82550323,1.5408703,0.6538273,0.45941156,1.1070845
6872.wav,7,maj/5,non_guitar,0.82611895,0.8332658,0.8012451,0.9633844,1.4957402,0.81579876,0.6604537,0.69666195,1.4287081,0.7536731,0.6723702,1.3845749
6873.wav,8,maj,non_guitar,1.3718989,0.874411,0.7813242,0.8306279,0.88983786,1.7153404,1.0938828,0.8744328,0.90012676,1.4981682,0.76543206,0.5892036
6874.wav,8,maj/3,non_guitar,1.4055967,0.9572061,0.9583056,0.9346677,0.9872613,1.952568,1.1048408,0.8301219,0.9491451,1.7505224,0.7855827,0.63464564
6875.wav,8,maj/5,non_guitar,1.5712699,0.91226184,0.8171247,0.79453826,0.9232247,1.8496268,0.9971787,0.582317,0.50373983,0.9257108,0.67791927,0.71131897
6876.wav,9,maj,non_guitar,0.6362158,1.5856783,0.8712797,0.7800826,0.8125615,0.9826457,2.0,1.1609306,0.8645417,0.8731166,1.4857733,0.60117126
6877.wav,9,maj/3,non_guitar,0.68284965,1.4905658,0.9219574,0.8877648,0.94934094,1.0660728,1.9867997,1.2043433,0.8454301,0.9379544,1.6198282,0.6930334
6878.wav,9,maj/5,non_guitar,0.7017531,1.542754,0.84106797,0.7449913,0.75267327,0.91302514,1.8663561,1.0740759,0.66224265,0.5968611,0.98126864,0.66759455
6879.wav,10,maj,non_guitar,0.8764712,0.85928637,1.9282024,1.0369765,0.5788993,0.71694106,1.0484189,1.7712653,0.95186174,0.6442217,0.55130583,1.1917641
6880.wav,10,maj/3,non_guitar,0.77726674,0.80354387,1.5214586,0.939755,0.5377059,0.6771755,0.86541677,1.5915155,0.8878968,0.58029914,0.55900234,1.3434646
6881.wav,10,maj/5,non_guitar,0.7295756,0.8625683,1.5017877,0.80789113,0.46446702,0.54592574,0.75610554,1.450304,0.8927511,0.6459859,0.45591113,0.89941347
6882.wav,11,maj,non_guitar,1.3055831,0.8907687,0.7760907,1.6273042,1.0534517,0.6646527,0.74862146,0.8497169,1.5169601,0.6480812,0.47022325,0.4707049
6883.wav,11,maj/3,non_guitar,1.5667022,0.9847287,0.9698694,1.9842067,1.0211148,0.6579342,0.7255516,0.8082516,1.370146,0.7375984,0.61975235,0.71156836
6884.wav,11,maj/5,non_guitar,0.8817383,0.85499257,1.0845313,1.9429212,0.84669036,0.4811413,0.62476146,0.74326175,1.305211,0.78212357,0.65489936,0.57020473
6885.wav,0,maj,non_guitar,0.50683206,1.2789202,0.77955854,0.72276175,1.3874432,0.9320456,0.6125867,0.7055779,0.8979974,1.4984195,0.67378074,0.5027764
6886.wav,0,maj/3,non_guitar,0.8970932,1.6822445,0.8237101,0.95048845,1.6840426,0.91916203,0.6505141,0.69576645,0.8738227,1.3142273,0.83884954,0.67870885
6887.wav,0,maj/5,non_guitar,0.7363269,1.1130817,0.78530765,1.0254805,1.7191782,0.8432785,0.5988238,0.5951196,0.7440575,1.2755128,0.81230575,0.6806013
6888.wav,1,maj,non_guitar,0.7533079,1.0718204,1.5675912,0.8642374,0.8833922,1.6637931,0.9894618,0.56040657,0.6524602,1.0126511,1.5259192,0.61818033
6889.wav,1,maj/3,non_guitar,0.6327019,0.9316791,1.5703584,0.8952123,0.6655673,1.6062428,1.0348969,0.5020938,0.4822649,0.70844454,0.84014785,0.5547419
6890.wav,1,maj/5,non_guitar,0.6770755,0.80526745,1.3604069,1.0679116,0.94037914,2.0,1.2194434,0.59798485,0.6243598,0.74909234,0.88654125,0.6455427
6891.wav,2,maj,non_guitar,0.85927045,0.87521815,1.1826243,1.6719615,0.9225836,0.9724113,1.7233407,1.0266125,0.54143894,0.45384085,0.68667805,1.2856011
6892.wav,2,maj/3,non_guitar,0.77076656,0.8823425,1.0392492,1.6558065,0.9332278,0.83989894,1.6505535,1.0735183,0.5011403,0.5453334,0.6221108,0.82501495
6893.wav,2,maj/5,non_guitar,1.006205,1.012238,0.97537243,1.3961568,1.0658062,1.013091,2.0,1.2091181,0.6049222,0.69365627,0.70593077,0.9788254
6894.wav,3,min,non_guitar,1.668652,0.53862983,0.5246129,1.250546,0.59614503,0.5110812,0.68973505,1.7304823,0.8922363,0.629323,0.78453004,0.8824536
6895.wav,3,min/3,non_guitar,1.3222651,0.8304877,0.68855137,1.2386022,0.56877613,0.4320705,0.5981027,1.7053925,0.8892747,0.59303606,0.76781917,0.5370909
6896.wav,3,min/5,non_guitar,1.200523,0.5874901,0.47921377,1.1980655,0.689435,0.49696988,0.7030458,1.6466506,0.77966833,0.41155207,0.47479796,0.55089307
6897.wav,4,min,non_guitar,1.117861,1.8751043,0.7700524,0.9439076,1.5885367,0.8247812,0.59315234,0.67074645,1.6979599,0.76209843,0.53507394,0.9494632
6898.wav,4,min/3,non_guitar,0.9305891,1.5185272,0.9479549,1.0282797,1.5467125,0.72116923,0.5222652,0.6144707,1.1409695,0.53698635,0.5013082,0.88555324
6899.wav,4,min/5,non_guitar,1.059525,1.6500027,0.74906147,0.84290725,1.3566709,0.8466327,0.5989348,0.8163755,1.4874004,0.5569395,0.41474015,0.59137917
6900.wav,5,min,non_guitar,0.53757745,0.79205465,1.6541312,0.9939852,1.0398979,2.0,0.9311947,0.64400065,0.6930614,1.258385,0.62026316,0.4819523
6901.wav,5,min/3,non_guitar,0.3373698,0.6074642,1.1981678,0.8386996,0.8836651,1.9369469,0.88859546,0.5421005,0.42267925,0.85816896,0.48331442,0.2911031
6902.wav,5,min/5,non_guitar,0.59470046,1.0302831,1.6069674,0.7788119,1.0001812,1.2781613,0.7589824,0.5531303,0.5952418,1.5271664,0.664286,0.3749531
6903.wav,6,min,non_guitar,0.4894554,0.6049305,0.83624935,1.7894564,1.0312525,1.0956007,2.0,1.0253608,0.69410706,0.7718197,1.3813112,0.63669235
6904.wav,6,min/3,non_guitar,0.38644332,0.48310715,0.6789842,1.3169353,0.8709799,0.9071022,1.8568333,0.9073934,0.5589278,0.46675092,0.90986645,0.570159
6905.wav,6,min/5,non_guitar,0.51557624,0.857541,1.2522734,1.7421993,0.8401521,0.93595207,1.3680412,0.8733988,0.66484547,0.75410587,1.554114,0.6711364
6906.wav,7,min,non_guitar,0.8089894,0.47672462,0.4261675,0.6167073,1.3005706,0.6559924,0.7997675,1.857703,0.7895274,0.4212542,0.5617077,1.4199641
6907.wav,7,min/3,non_guitar,0.7143135,0.46090883,0.4774052,0.61265767,1.1774129,0.7516875,0.74969244,1.8199575,0.8340444,0.47711462,0.47481376,1.1996527
6908.wav,7,min/5,non_guitar,0.9162148,0.6914054,0.75943375,0.86118364,1.3485248,0.6225387,0.62658525,1.0766635,0.68387353,0.564055,0.6946569,1.8704727
6909.wav,8,min,non_guitar,1.115391,0.92953444,0.6698651,0.78834385,0.7596176,2.0,1.0253234,0.7459288,0.9710305,0.5447544,0.25900492,0.37045252
6910.wav,8,min/3,non_guitar,1.7630703,1.0218047,0.7956048,0.8545339,0.81813085,1.4221127,0.9235624,0.9386486,1.5041473,0.59176254,0.44629663,0.6556205
6911.wav,8,min/5,non_guitar,2.0,1.1791376,0.7709845,0.68124205,0.870822,1.4142649,0.78212273,0.65433085,1.0757492,0.5984975,0.5620182,0.73695254
6912.wav,9,min,non_guitar,0.50582254,1.3157513,0.9066888,0.635305,0.79345065,0.7663676,2.0,1.0283308,0.7940017,1.1938226,0.6281272,0.32495105
6913.wav,9,min/3,non_guitar,0.6497132,1.8146341,1.0754423,0.8296425,0.93372166,0.759099,1.5161178,1.044549,0.92088103,1.6499985,0.7925636,0.4352675
6914.wav,9,min/5,non_guitar,0.8264582,2.0,1.0915071,0.7418276,0.6549171,0.85753316,1.3876015,0.62854207,0.66850734,1.1116453,0.5999194,0.5709772
6915.wav,10,min,non_guitar,0.41150707,0.6603896,1.2756755,0.58059174,0.4710526,0.57753325,0.6336987,1.8126357,0.85579455,0.5148039,0.74538183,0.5017603
6916.wav,10,min/3,non_guitar,0.6093328,1.0077794,2.0,0.9130603,0.7853496,0.8949448,0.6276103,1.2476108,0.866752,0.8222085,1.4121088,0.68820477
6917.wav,10,min/5,non_guitar,0.5120817,0.88004243,2.0,0.90596676,0.6128596,0.5555072,0.7036698,1.1309534,0.6113473,0.66065204,0.9228426,0.40617222
6918.wav,11,min,non_guitar,1.182744,0.80694485,0.9250395,1.6849642,0.89128625,0.84683484,0.84437346,0.9092729,1.5749166,0.5655763,0.7657162,1.8762462
6919.wav,11,min/3,non_guitar,0.79302627,0.6683832,0.8934598,1.5687047,0.7184104,0.5233077,0.58477396,0.5481057,1.0603249,0.5987928,0.777045,1.7911012
6920.wav,11,min/5,non_guitar,0.62029386,0.783576,1.140393,1.8841543,0.75699973,0.6293055,0.5950451,0.67519295,1.3374875,0.5999241,0.6306858,0.982494
6921.wav,0,min,non_guitar,1.777422,1.0789833,0.7291354,0.8135728,1.4114766,0.7563879,0.7241209,0.6738924,0.74145114,1.5956588,0.7053335,0.8254354
6922.wav,0,min/3,non_guitar,1.7949522,0.83407944,0.6692412,0.74962246,1.350402,0.7725596,0.5466333,0.51003176,0.5361339,1.0714012,0.67055666,0.8299523
6923.wav,0,min/5,non_guitar,0.99267304,0.7451662,0.83492863,0.9966464,1.559195,0.7787994,0.6062658,0.5331768,0.62346697,1.3537987,0.6373889,0.61472493
6924.wav,1,min,non_guitar,0.9441271,2.0,1.170846,0.7077433,0.9158823,1.43767,0.6237742,0.5259646,0.6396643,0.70989907,1.3754257,0.64423203
6925.wav,1,min/3,non_guitar,0.93891627,2.0,0.96877396,0.59036076,0.7705936,1.3245518,0.64846987,0.47518194,0.5993887,0.6232506,1.0799813,0.6180593
6926.wav,1,min/5,non_guitar,0.8297149,1.2200295,0.696151,0.6848079,0.98955303,1.7753909,0.8826233,0.7753413,0.703893,0.83627594,1.4734207,0.6406254
6927.wav,2,min,non_guitar,0.80192983,1.0361439,1.7891032,0.8567412,0.5389117,0.6616733,1.236593,0.61958885,0.42446914,0.57611376,0.70542777,1.8013189
6928.wav,2,min/3,non_guitar,0.7425691,1.3034489,2.0,0.81314003,0.5323678,0.82176185,1.3589463,0.57273924,0.4257666,0.4865385,0.43733037,0.9371469
6929.wav,2,min/5,non_guitar,0.83676195,1.1801499,1.7471675,1.017134,0.73675877,1.0311246,2.0,0.85003924,0.5150829,0.5370409,0.55013764,1.2138016
6930.wav,3,min,non_guitar,1.8678535,0.6956514,0.8960122,1.5548933,0.7831991,0.53926265,0.63964987,1.088523,0.6561906,0.5286309,0.661692,0.8847433
6931.wav,3,min/3,non_guitar,1.2183192,0.9754188,1.3258071,2.0,0.91144216,0.551697,0.74874806,1.4440362,0.73635733,0.505245,0.5981064,0.50827026
6932.wav,3,min/5,non_guitar,1.5647671,1.0697013,1.1709933,1.9122031,1.155995,0.79272705,1.1521816,2.0,0.89265513,0.54158735,0.5614886,0.6581212
6933.wav,4,min,non_guitar,0.8622151,1.8675479,0.8050648,0.7201432,1.3555644,0.78689516,0.55286026,0.73794055,1.3372319,0.5419518,0.45288014,0.6567422
6934.wav,4,min/3,non_guitar,0.56954646,1.0312157,0.6991048,0.78673923,1.4739525,0.71339977,0.4579329,0.66743016,1.4251962,0.6065894,0.4257543,0.6120626
6935.wav,4,min/5,non_guitar,0.65347624,1.365989,0.6040267,0.6055796,1.3812269,0.9880873,0.7879174,0.8929782,1.6720839,0.7029815,0.4425193,0.5174965
6936.wav,5,min,non_guitar,0.8302384,1.1542809,1.9983289,0.8717416,0.7985215,1.3701304,0.7512175,0.61735225,0.80004346,1.4163736,0.6870017,0.5639054
6937.wav,5,min/3,non_guitar,0.682327,0.84067297,1.4869857,0.9697763,0.90411556,1.5760884,0.9003999,0.6934025,0.8322844,1.5580187,0.73948765,0.4928654
6938.wav,5,min/5,non_guitar,0.57894766,0.91389847,1.4967875,0.89350605,0.69074076,1.5141797,0.93236226,0.6399622,0.805165,1.6470366,0.68743837,0.46064448
6939.wav,6,min,non_guitar,0.58093584,0.99691284,1.1804233,2.0,0.79532003,0.8539661,1.7670131,0.9244876,0.68291724,0.8529522,1.399946,0.5107426
6940.wav,6,min/3,non_guitar,0.5107364,0.8562434,0.8375437,1.6946867,1.0584729,1.0386568,2.0,1.093966,0.76237977,0.88474697,1.5611532,0.61241305
6941.wav,6,min/5,non_guitar,0.49387586,0.61201763,0.8965014,1.6468952,0.9556941,0.8157725,1.6629767,1.0955441,0.6999588,0.84277654,1.5168381,0.60202
6942.wav,7,min,non_guitar,0.87449884,0.8501429,1.1820341,1.2530012,1.7991421,0.89218056,0.9162001,1.7974806,0.9851526,0.59761447,0.65746105,1.3340472
6943.wav,7,min/3,non_guitar,0.90850675,0.89973414,1.0731795,0.99009395,1.5005906,1.0261776,1.1398816,2.0,1.0651119,0.59806883,0.6284264,1.2941265
6944.wav,7,min/5,non_guitar,0.7988386,0.75266397,0.7339972,0.8870226,1.3865091,0.91954416,0.84912974,1.5750773,0.94823164,0.48177552,0.5111979,1.3438566
6945.wav,8,min,non_guitar,1.4571813,1.007632,0.6929842,0.7732668,0.98546696,1.7227795,1.0021725,0.7555027,1.4315189,0.6364653,0.5176091,0.5536974
6946.wav,8,min/3,non_guitar,1.4984901,1.0837541,0.8568993,0.8849132,0.91737777,1.8378041,1.2645775,0.93493146,1.5524545,0.78708506,0.5250695,0.6059979
6947.wav,8,min/5,non_guitar,1.5052545,0.98013914,0.93285656,0.8317598,0.92226076,1.8391409,0.88450354,0.5143984,1.1053405,0.8001418,0.5541454,0.7102927
6948.wav,9,min,non_guitar,0.5783653,1.4388032,0.9482757,0.7013834,0.7384716,0.97334087,1.7432815,0.9029019,0.78679085,1.4185501,0.63805324,0.47011036
6949.wav,9,min/3,non_guitar,0.6715952,1.4771204,1.0050346,0.82582915,0.825194,0.9361013,1.8273122,1.2196268,0.9830429,1.6347449,0.8032454,0.5729581
6950.wav,9,min/5,non_guitar,0.79865515,1.5238758,0.9069636,0.90080786,0.8094289,0.9083301,1.853107,1.0794694,0.60879683,0.98351884,0.835608,0.5647579
6951.wav,10,min,non_guitar,0.70560217,0.9997433,1.8600038,0.7988149,0.62339425,0.66434205,1.0758214,1.7495582,0.8528744,0.88483226,1.4720455,0.6125418
6952.wav,10,min/3,non_guitar,0.65008104,0.8066976,1.5234566,0.80560404,0.5983783,0.6721189,0.85806227,1.5773687,1.111428,0.9912993,1.4674599,0.6480783
6953.wav,10,min/5,non_guitar,0.5618451,0.73642397,1.5373363,0.8614671,0.60359263,0.6039338,0.7904655,1.5781951,0.88178027,0.62776977,0.852806,0.63627076
6954.wav,11,min,non_guitar,0.705975,0.7828649,1.0271698,1.6645255,0.7943697,0.61749613,0.70443344,0.841616,1.518215,0.68543875,0.5547979,1.138437
6955.wav,11,min/3,non_guitar,0.80039346,0.86140025,1.1949434,2.0,0.7840769,0.65940154,0.65838706,0.71000004,1.3524828,0.77493215,0.78603137,1.3874218
6956.wav,11,min/5,non_guitar,0.7904208,0.949396,1.1236237,1.9235574,0.8253882,0.61945474,0.66227734,0.75675935,1.326911,0.7160479,0.681449,1.0220805
