file_name,root_note,chord_type,0,1,2,3,4,5,6,7,8,9,10,11
5786.wav,5,min/5,0.2085255,0.32736224,0.93096787,0.3044314,0.28454408,0.9449821,0.4315293,0.29274753,0.34550586,1.0,0.34562132,0.16170101
5787.wav,6,min,0.26124686,0.33350372,0.3979673,0.76944596,0.19828269,0.2653243,0.58874875,0.21035753,0.121096335,0.35550955,1.0,0.39937
5788.wav,6,min/3,0.14328587,0.20346557,0.34543347,1.0,0.3895992,0.34082335,0.64229554,0.2516527,0.14747305,0.22389126,0.70084876,0.2715344
5789.wav,6,min/5,0.08863685,0.15103023,0.34089777,0.95025283,0.26890147,0.25644752,1.0,0.49759936,0.29283217,0.31735364,0.6677187,0.19760296
5790.wav,7,min,0.40441725,0.21052428,0.21236654,0.33072358,0.73337156,0.1699896,0.2604008,0.54308295,0.22274403,0.11083065,0.2633186,1.0
5791.wav,7,min/3,0.3377842,0.15523852,0.13758852,0.2403216,0.7434488,0.31237698,0.31045613,0.54329973,0.16915281,0.16703083,0.33850107,1.0
5792.wav,7,min/5,0.29758632,0.12557356,0.11249642,0.27606502,0.81918055,0.2496921,0.23832828,0.7264127,0.42560533,0.33335617,0.43523723,1.0
5793.wav,8,min,1.0,0.4372723,0.23055649,0.20111944,0.29505453,0.67126304,0.18671055,0.238825,0.4642345,0.23486966,0.10892472,0.26319802
5794.wav,8,min/3,1.0,0.3755338,0.15075587,0.083895296,0.18490781,0.7388566,0.34127286,0.3076326,0.44796905,0.15126562,0.13925369,0.3055108
5795.wav,8,min/5,1.0,0.3404697,0.11805499,0.09863279,0.23147804,0.73316604,0.2278836,0.1959251,0.77088046,0.47816437,0.32126147,0.40916225
5796.wav,9,min,0.29747164,1.0,0.3957417,0.22702238,0.25615302,0.21502943,0.43606147,0.104908146,0.24640532,0.60134774,0.1587568,0.12250293
5797.wav,9,min/3,0.32755038,0.92798877,0.3351647,0.17182764,0.20485125,0.29981425,1.0,0.48541883,0.43482438,0.8369209,0.24877676,0.17263892
5798.wav,9,min/5,0.45558724,1.0,0.3519259,0.15814362,0.16280454,0.3219692,0.8783414,0.30265498,0.30419335,0.95643926,0.49257898,0.34195903
5799.wav,10,min,0.18553856,0.22095257,0.899352,0.42878458,0.2340192,0.29478493,0.4094392,0.725091,0.23783441,0.37823573,1.0,0.34973904
5800.wav,10,min/3,0.14813866,0.33098742,1.0,0.4187978,0.19561039,0.22037816,0.26441476,0.8427798,0.4781785,0.5051462,0.93031514,0.24648748
5801.wav,10,min/5,0.32148835,0.40011606,0.8860495,0.34561473,0.14622469,0.16335349,0.3389155,0.8603894,0.2558002,0.2509378,1.0,0.50613815
5802.wav,11,min,0.36584634,0.17994025,0.18196107,0.8898034,0.4349257,0.2563963,0.30586892,0.3417269,0.50027806,0.17253278,0.34965527,1.0
5803.wav,11,min/3,0.27906582,0.13095295,0.30406347,0.92014754,0.3342441,0.16264626,0.17874272,0.27544284,0.9020484,0.53110623,0.5250169,1.0
5804.wav,11,min/5,0.52734226,0.36396703,0.45303673,0.9264804,0.25052547,0.081856824,0.1277538,0.25668317,0.77779365,0.2634591,0.2565354,1.0
5805.wav,0,min,1.0,0.36637872,0.13499586,0.2574229,0.9047812,0.44516227,0.27519792,0.31233442,0.41965267,0.88421464,0.25755885,0.37188244
5806.wav,0,min/3,1.0,0.36230946,0.13885911,0.21867451,0.7796281,0.32128245,0.1509641,0.17722896,0.28528315,0.94955903,0.4952717,0.46510708
5807.wav,0,min/5,0.9029408,0.37667072,0.24874331,0.36007306,0.8171615,0.23304127,0.106666684,0.14268889,0.34247297,1.0,0.3397095,0.33186993
5808.wav,1,min,0.34881765,1.0,0.3400869,0.12546426,0.28160673,0.92964184,0.40756026,0.2709344,0.29750234,0.41621333,0.80650973,0.17929445
5809.wav,1,min/3,0.48840314,1.0,0.31775588,0.13978457,0.30742076,0.9298326,0.33211175,0.14418225,0.12946357,0.24611835,0.77569556,0.42967913
5810.wav,1,min/5,0.19370712,0.66368896,0.35291967,0.3094471,0.4371989,1.0,0.29500768,0.10490832,0.15367165,0.31336334,0.8359064,0.25667283
5811.wav,2,min,0.24808538,0.214545,0.7525639,0.36328,0.16951531,0.2485026,0.8316895,0.42069826,0.2774684,0.30443478,0.47736922,1.0
5812.wav,2,min/3,0.50171036,0.47094834,0.82538784,0.25432214,0.11942699,0.24886476,0.7732032,0.29343402,0.12206133,0.13696158,0.30398113,1.0
5813.wav,2,min/5,0.30390286,0.26197478,0.9760487,0.4484708,0.33760223,0.4288627,1.0,0.31928316,0.13237654,0.17078355,0.36415866,0.9871276
5814.wav,3,maj7,0.82522714,0.2720851,0.4303738,0.37109938,0.7399533,0.24531147,0.521692,0.9036191,0.595218,0.3682109,0.38791117,1.0
5815.wav,3,maj7/3,0.91940075,0.41104713,0.50722545,0.42266247,0.5830177,0.20443422,0.37108707,0.7423925,0.2930951,0.21097416,0.34224772,1.0
5816.wav,3,maj7/5,0.6115068,0.26261497,0.29039723,0.21123828,1.0,0.5004352,0.32623765,0.5143402,0.2052626,0.173499,0.28571233,0.7332798
5817.wav,3,maj7/7,0.5606139,0.18901283,0.23039034,0.3568431,1.0,0.3606872,0.20389892,0.6861137,0.41893306,0.2766262,0.3240071,0.7289558
5818.wav,4,maj7,1.0,0.6029453,0.17623465,0.4111942,0.4759907,0.73094696,0.2278886,0.41512915,0.8678172,0.46251988,0.2257293,0.38843396
5819.wav,4,maj7/3,0.90355504,1.0,0.4960248,0.506666,0.36231363,0.5749771,0.18767156,0.3458083,0.8311817,0.3034262,0.24914804,0.35976225
5820.wav,4,maj7/5,0.8430656,0.7431512,0.42008567,0.3892334,0.33000657,1.0,0.45935762,0.3560313,0.69233155,0.39139628,0.25577384,0.34330538
5821.wav,4,maj7/7,0.93919766,0.8122472,0.31675118,0.19000371,0.3646413,1.0,0.36995378,0.3203665,0.9783232,0.6164965,0.41294098,0.4857678
5822.wav,5,maj7,0.3737293,1.0,0.74559045,0.29872063,0.48492667,0.37891087,0.56184995,0.2046869,0.48550647,0.8179527,0.38076323,0.18682301
5823.wav,5,maj7/3,0.3076181,0.7946424,1.0,0.4844193,0.48914972,0.3369833,0.5976013,0.28817624,0.5012867,0.9393154,0.2676918,0.20118886
5824.wav,5,maj7/5,0.41166267,1.0,0.98252755,0.45397794,0.3783152,0.29305425,0.88982964,0.4764693,0.58551043,0.93624026,0.2960218,0.2648662
5825.wav,5,maj7/7,0.38625193,0.75125754,0.62716436,0.20389573,0.16598482,0.2230726,0.57618743,0.18008906,0.29583365,1.0,0.4812147,0.32525817
5826.wav,6,maj7,0.18916713,0.41281778,1.0,0.7115043,0.27878278,0.47253263,0.33818567,0.76011294,0.33510974,0.87155235,0.94168794,0.32092398
5827.wav,6,maj7/3,0.28624025,0.45880395,1.0,0.97582537,0.5934043,0.3773355,0.3703211,0.6495727,0.23166798,0.49661598,0.88977104,0.42300352
5828.wav,6,maj7/5,0.33689195,0.48628548,0.9447196,0.98740876,0.5436006,0.3474219,0.2492175,0.91394013,0.5091399,0.7206406,1.0,0.4350555
5829.wav,6,maj7/7,0.35838196,0.45114622,0.62894636,0.71946055,0.23399495,0.16160713,0.24185574,0.5487396,0.22682688,0.3251888,1.0,0.48798504
5830.wav,7,maj7,0.30589688,0.20934968,0.3057055,1.0,0.71610963,0.27502897,0.33535746,0.39511576,0.6217512,0.2613301,0.599702,0.66886735
5831.wav,7,maj7/3,0.31177565,0.20619646,0.32327038,0.6760058,1.0,0.6126445,0.3528373,0.35573235,0.66301906,0.3297011,0.48446742,0.7864663
5832.wav,7,maj7/5,0.34405932,0.29645175,0.47808182,0.9645591,1.0,0.518898,0.23053029,0.31951806,0.90345603,0.56861675,0.6487392,0.8975069
5833.wav,7,maj7/7,0.49099126,0.29683053,0.32105705,0.5115317,0.52380145,0.23299712,0.18308495,0.21651363,0.43069893,0.20207924,0.4175772,1.0
5834.wav,8,maj7,0.61680734,0.24967247,0.19720544,0.3350158,1.0,0.62576634,0.20233645,0.26540467,0.33564308,0.5166535,0.24611577,0.52265036
5835.wav,8,maj7/3,0.7111223,0.26601717,0.22301435,0.41833448,1.0,0.8237292,0.426421,0.2940538,0.40631723,0.4763322,0.22390245,0.49777213
5836.wav,8,maj7/5,0.6597278,0.25679544,0.23146766,0.37532756,0.95050913,0.73844993,0.3502023,0.16916156,0.26018143,1.0,0.60334,0.62508804
5837.wav,8,maj7/7,1.0,0.49985778,0.30612904,0.3314698,0.7774204,0.6109247,0.24764991,0.12503439,0.2019189,0.68988174,0.27252644,0.3837323
5838.wav,9,maj7,0.41270956,0.6157338,0.22774251,0.20254692,0.40057704,1.0,0.49561337,0.15669495,0.27784365,0.33233684,0.44198284,0.15295245
5839.wav,9,maj7/3,0.44214204,0.8260196,0.2880645,0.1793806,0.42405674,1.0,0.84669065,0.4715853,0.45175585,0.4530908,0.57670856,0.24276464
5840.wav,9,maj7/5,0.53624415,0.7673485,0.22182195,0.20381503,0.39486858,0.81895065,0.7297384,0.31750038,0.27115864,0.29974142,1.0,0.54659295
5841.wav,9,maj7/7,0.36102095,1.0,0.46762627,0.29945487,0.33042508,0.6513949,0.5801214,0.2761317,0.17591497,0.27050024,0.76687324,0.27342975
5842.wav,10,maj7,0.21933669,0.415824,0.7820375,0.3481197,0.19798045,0.3706594,1.0,0.68288183,0.20153682,0.45958373,0.36821,0.5386836
5843.wav,10,maj7/3,0.29469362,0.48987505,0.9652276,0.40042526,0.21113999,0.3308728,1.0,0.7942528,0.45048168,0.6551638,0.46966112,0.70731914
5844.wav,10,maj7/5,0.4903175,0.4466692,0.5787246,0.1701599,0.12862888,0.18270943,0.51604176,0.4456331,0.20626688,0.26490533,0.2753443,1.0
5845.wav,10,maj7/7,0.35476488,0.24823435,0.93009996,0.56707007,0.36880028,0.35496294,0.71254605,0.6110771,0.23588833,0.18511498,0.34091145,1.0
5846.wav,11,maj7,0.61356527,0.29266652,0.33504805,1.0,0.49145088,0.22282596,0.24847335,0.92902714,0.75912464,0.3079985,0.4821398,0.34446245
5847.wav,11,maj7/3,0.67725843,0.2223876,0.39954552,1.0,0.30719754,0.13041998,0.3043626,0.7914266,0.71027464,0.47712883,0.6989297,0.48730496
5848.wav,11,maj7/5,1.0,0.514611,0.41059178,0.72958827,0.21707088,0.14755611,0.22568919,0.5218745,0.45042118,0.25200707,0.32120103,0.32087964
5849.wav,11,maj7/7,1.0,0.34204617,0.18445335,0.6787059,0.3685383,0.27913272,0.31210896,0.55059034,0.4931596,0.23355731,0.17355005,0.3233037
5850.wav,0,maj7,0.3762494,0.6548033,0.21922556,0.37663418,1.0,0.34402648,0.15203694,0.25017482,0.85653174,0.6417579,0.16638304,0.33546597
5851.wav,0,maj7/3,0.4384525,0.61841124,0.16412899,0.32038248,1.0,0.33064798,0.15405256,0.2450973,0.7131502,0.9013561,0.49423873,0.5315082
5852.wav,0,maj7/5,0.34423938,1.0,0.43698812,0.3405178,0.8150093,0.2540841,0.16504368,0.2179533,0.45308134,0.6662854,0.2866219,0.2828069
5853.wav,0,maj7/7,0.34962258,1.0,0.34444386,0.24101661,0.8584832,0.43187407,0.3220103,0.35919,0.5760757,0.82370913,0.3083012,0.20961946
5854.wav,1,maj7,0.3266725,0.34303004,0.5405708,0.17488708,0.29505995,0.6877096,0.25838876,0.11234827,0.253291,1.0,0.58954746,0.19953208
5855.wav,1,maj7/3,0.44173878,0.4445616,0.5608263,0.18632476,0.418306,0.72775173,0.18525359,0.17208506,0.48217618,1.0,0.9009277,0.5026713
5856.wav,1,maj7/5,0.31374824,0.29450738,0.9038817,0.5394446,0.5731871,0.94561225,0.31332135,0.23133196,0.36285925,1.0,0.8761211,0.4113797
5857.wav,1,maj7/7,0.1680771,0.2638875,0.8082971,0.2798574,0.2847561,0.8917567,0.457956,0.3395032,0.4150688,1.0,0.8510981,0.30927712
5858.wav,2,maj7,0.21326181,0.2818067,0.3552857,0.76870227,0.22761507,0.24912572,0.67415684,0.28526086,0.12727824,0.33415875,1.0,0.65883577
5859.wav,2,maj7/3,0.50115937,0.3797222,0.3772549,0.6774375,0.15124913,0.20675856,0.59567416,0.26472867,0.15513653,0.3128056,0.7881722,1.0
5860.wav,2,maj7/5,0.4376479,0.26426396,0.26438504,1.0,0.47982076,0.39749384,0.6632874,0.29535118,0.2322431,0.344262,0.6593651,0.8999895
5861.wav,2,maj7/7,0.35661456,0.14826703,0.28416568,0.9207441,0.32696232,0.24602748,0.9529712,0.58512926,0.40715218,0.50954854,0.79854476,1.0
5862.wav,3,maj7,0.6164057,0.17717554,0.1361953,0.23884258,0.5741577,0.14968267,0.19953446,0.5258656,0.2417687,0.115771756,0.23979962,1.0
5863.wav,3,maj7/3,1.0,0.5287779,0.3365532,0.37207162,0.7818403,0.26910096,0.25900343,0.4811607,0.18966575,0.19769953,0.32025734,0.9300458
5864.wav,3,maj7/5,1.0,0.47441432,0.30081764,0.27703807,0.91644907,0.4208053,0.40720698,0.59355325,0.23718584,0.26370358,0.43180704,0.887192
5865.wav,3,maj7/7,1.0,0.43676496,0.17197831,0.15524489,0.6537153,0.24197677,0.18646164,0.5769892,0.41325602,0.36128238,0.5046599,0.90502954
5866.wav,4,maj7,1.0,0.6517598,0.16796544,0.13770363,0.22964314,0.5420169,0.1355891,0.18703538,0.49976963,0.22592577,0.09911185,0.26798838
5867.wav,4,maj7/3,1.0,0.9497291,0.53345656,0.33162266,0.32836413,0.5930132,0.20299023,0.23251404,0.4133294,0.15886274,0.1599865,0.3555149
5868.wav,4,maj7/5,1.0,0.9435182,0.4712457,0.23992719,0.19653809,0.9521289,0.5248748,0.46024448,0.56236786,0.22860074,0.23646946,0.39647052
5869.wav,4,maj7/7,1.0,0.8668848,0.38246176,0.18562952,0.18579794,0.6329009,0.24674541,0.21689415,0.71383953,0.5006642,0.38061684,0.5161563
5870.wav,5,maj7,0.32949486,1.0,0.65910697,0.18708523,0.22254787,0.21754105,0.48599643,0.13920197,0.32302552,0.8886288,0.2724711,0.17538254
5871.wav,5,maj7/3,0.40733564,1.0,0.75271136,0.54967815,0.44233027,0.4279803,0.7197373,0.23592564,0.34146968,0.88876945,0.297287,0.21317822
5872.wav,5,maj7/5,0.4059168,0.8920119,0.76771146,0.44735944,0.29521924,0.2822048,1.0,0.5328732,0.47327778,0.89719313,0.2938088,0.24433582
5873.wav,5,maj7/7,0.5839873,1.0,0.84434116,0.4185448,0.19724637,0.26592353,0.80098253,0.2951554,0.2841398,0.8405582,0.47461268,0.3946781
5874.wav,6,maj7,0.26431823,0.3191153,1.0,0.89758575,0.24472667,0.21367672,0.29923528,0.5727332,0.18684608,0.28521526,0.8856266,0.36752456
5875.wav,6,maj7/3,0.18405724,0.42629212,0.954096,1.0,0.47531494,0.37079823,0.3827376,0.5601447,0.19755615,0.3402256,0.79666793,0.24324234
5876.wav,6,maj7/5,0.24772923,0.45664442,0.7852816,1.0,0.45165378,0.3026328,0.28432047,0.9905573,0.5650829,0.5767103,0.8860786,0.23196222
5877.wav,6,maj7/7,0.4246855,0.53131235,0.7805579,0.84453726,0.37839124,0.20040636,0.24615143,0.71355873,0.26420227,0.22554582,1.0,0.59383756
5878.wav,7,maj7,0.39280775,0.18855928,0.19922642,0.78127974,0.7461877,0.22646418,0.23456793,0.28097543,0.5139563,0.18090032,0.29820544,1.0
5879.wav,7,maj7/3,0.3279934,0.13804372,0.33663315,0.9274439,0.90701157,0.45356274,0.35954702,0.40247607,0.5963592,0.20033363,0.37313452,1.0
5880.wav,7,maj7/5,0.26305807,0.17625237,0.40828502,1.0,0.9640223,0.4563283,0.27413088,0.2641357,0.9946188,0.58213496,0.52987427,0.98361176
5881.wav,7,maj7/7,0.49162623,0.4194916,0.6363567,1.0,0.9566612,0.28878024,0.10736219,0.2872202,0.88487715,0.26011816,0.27335688,0.8796068
5882.wav,8,maj7,1.0,0.42709824,0.16571571,0.27773377,0.938349,0.8797554,0.24356382,0.20392768,0.29821908,0.7229032,0.21091473,0.2893101
5883.wav,8,maj7/3,1.0,0.32381943,0.0918921,0.21437375,0.6330493,0.7324932,0.39504102,0.3129262,0.35615465,0.7662436,0.21354492,0.36095223
5884.wav,8,maj7/5,0.97133315,0.2772392,0.13596486,0.33376706,0.68684447,0.7577099,0.33220318,0.23274054,0.2871187,1.0,0.4964337,0.54505616
5885.wav,8,maj7/7,0.9945548,0.48486024,0.3414689,0.45941278,0.7838693,0.82556325,0.289698,0.12804458,0.28908148,1.0,0.3406861,0.31720173
5886.wav,9,maj7,0.29833558,1.0,0.38003448,0.15139742,0.2634601,0.8629418,0.7045045,0.22978944,0.22737423,0.35511053,0.77456355,0.19793779
5887.wav,9,maj7/3,0.37203783,1.0,0.3513746,0.15021189,0.32881632,0.784668,0.8452084,0.5311618,0.3863619,0.44405478,0.7592882,0.19027075
5888.wav,9,maj7/5,0.5433037,1.0,0.31318963,0.19379802,0.41371498,0.8211494,0.8608044,0.40030333,0.21789923,0.19418922,0.73118836,0.4475023
5889.wav,9,maj7/7,0.22019409,0.6492849,0.4076893,0.3806034,0.52860457,0.95820427,1.0,0.41374835,0.17183588,0.26885882,0.89511573,0.3087025
5890.wav,10,maj7,0.27077085,0.21421696,0.78394467,0.4205187,0.20680565,0.3014955,1.0,0.7851828,0.25178215,0.25841135,0.43401346,0.97830033
5891.wav,10,maj7/3,0.24294741,0.24269749,0.69417053,0.3040209,0.1363926,0.23594156,0.69772166,0.6113833,0.5050007,0.43345556,0.52977103,1.0
5892.wav,10,maj7/5,0.5307823,0.5398291,0.8363093,0.28525078,0.2120228,0.3938901,0.8471219,0.6825963,0.35106868,0.23145144,0.25922763,1.0
5893.wav,10,maj7/7,0.31022966,0.2523437,0.7753756,0.39947787,0.35439405,0.49289557,1.0,0.7952955,0.3656954,0.20413512,0.32393894,0.9675305
5894.wav,11,maj7,1.0,0.32297233,0.18008906,0.7981081,0.35643217,0.17225118,0.16150801,0.667242,0.6374692,0.22966816,0.23648658,0.38748324
5895.wav,11,maj7/3,1.0,0.27221236,0.24459158,0.801687,0.29152876,0.11382994,0.24226472,0.62968224,0.75954616,0.53648686,0.38766533,0.49730632
5896.wav,11,maj7/5,0.8580883,0.46025285,0.5022071,1.0,0.23920238,0.13304566,0.30683947,0.62167335,0.73673886,0.39571363,0.27513346,0.2970003
5897.wav,11,maj7/7,0.73369694,0.23782358,0.23560613,0.64525735,0.35757306,0.32355738,0.4622995,0.783352,1.0,0.40293846,0.19969712,0.25330088
5898.wav,0,maj7,0.3783474,0.89838386,0.2831526,0.21379964,0.7556019,0.35713258,0.20567429,0.28613868,1.0,0.9817998,0.27577716,0.24242038
5899.wav,0,maj7/3,0.4777443,0.9127631,0.27256566,0.25983578,0.6597981,0.22424775,0.13878942,0.36386776,0.9518659,1.0,0.57520294,0.3769865
5900.wav,0,maj7/5,0.30892214,0.8221189,0.4339733,0.53765666,0.96408266,0.26825967,0.24230908,0.44708663,1.0,0.94025224,0.45771325,0.32363543
5901.wav,0,maj7/7,0.19669692,0.5695634,0.20737983,0.21808179,0.6320422,0.37612993,0.34660035,0.4745541,1.0,0.86209327,0.36345163,0.18056352
5902.wav,1,maj7,0.24072416,0.40252998,0.9562025,0.32504728,0.25623146,0.9806019,0.39761636,0.17819971,0.2881893,0.9849292,1.0,0.3028259
5903.wav,1,maj7/3,0.4572255,0.55245966,1.0,0.36361802,0.36016133,0.961343,0.3448063,0.1560434,0.36308748,0.9789216,0.9864747,0.700617
5904.wav,1,maj7/5,0.31282127,0.27229568,0.8141013,0.440757,0.4903688,0.8781484,0.23627587,0.21429671,0.3701928,0.92484987,1.0,0.5394969
5905.wav,1,maj7/7,0.1795024,0.2109706,0.6753885,0.21492484,0.20755838,0.6501504,0.38758352,0.3507464,0.4982075,1.0,0.97635317,0.40807053
5906.wav,2,maj7,0.3255402,0.17207178,0.24240412,0.61480147,0.2155853,0.16883385,0.7093282,0.36624756,0.21467274,0.26453263,0.9609068,1.0
5907.wav,2,maj7/3,0.5890489,0.37980813,0.47289774,0.85367596,0.18992935,0.25933596,0.7548683,0.2618083,0.11837394,0.35803694,0.98945594,1.0
5908.wav,2,maj7/5,0.3830149,0.25989586,0.2855866,0.7833958,0.40477428,0.48553059,1.0,0.24700837,0.19594567,0.40507922,0.8762827,0.7749146
5909.wav,2,maj7/7,0.36765656,0.2024443,0.23699577,0.8456696,0.35211834,0.31839132,0.8523783,0.46984825,0.40144053,0.5447177,1.0,0.79712135
5910.wav,3,min7,0.6758816,0.2569104,0.5544482,0.7520493,0.26680487,0.49081188,0.3882113,1.0,0.4168155,0.30155438,0.90115863,0.577008
5911.wav,3,min7/3,0.98936975,0.5051222,0.6409497,0.78907025,0.25636178,0.36618426,0.39872727,0.99235064,0.29279566,0.41413537,1.0,0.44185042
5912.wav,3,min7/5,0.6294346,0.2863127,0.46082202,1.0,0.4672436,0.28901994,0.31501597,0.626038,0.20177826,0.3264124,0.8940959,0.40378252
5913.wav,3,min7/7,0.6789274,0.24571565,0.36307964,1.0,0.4325236,0.25976548,0.21163146,0.8358199,0.39620042,0.3698754,0.9410127,0.37092367
5914.wav,4,min7,0.51494396,0.65840393,0.34224272,0.6504888,0.8020859,0.37739995,0.36339593,0.43558383,1.0,0.48955217,0.329726,0.86862874
5915.wav,4,min7/3,0.43618914,1.0,0.5288679,0.6355439,0.5670293,0.17763576,0.26956242,0.2823537,0.92485213,0.31362808,0.31148067,0.90276057
5916.wav,4,min7/5,0.24368949,0.6899509,0.27526605,0.4521883,1.0,0.415783,0.2606087,0.26303428,0.6520208,0.23026785,0.29164967,0.73733455
5917.wav,4,min7/7,0.32197693,0.6442284,0.19210654,0.29986498,1.0,0.4200489,0.17704704,0.23125215,0.8449413,0.47385463,0.3606617,0.7591246
5918.wav,5,min7,0.97337115,0.4503381,0.5777626,0.2931738,0.7613138,0.7440208,0.40539846,0.456908,0.47847596,1.0,0.34681794,0.304304
5919.wav,5,min7/3,0.8283562,0.39008728,1.0,0.5094305,0.49690866,0.6624364,0.28479668,0.29613137,0.34414575,0.9540966,0.31897405,0.3081131
5920.wav,5,min7/5,0.81602454,0.33386356,0.7980317,0.34382138,0.44508275,1.0,0.4550916,0.39899954,0.4010452,0.8844765,0.28672335,0.36023304
5921.wav,5,min7/7,0.6996318,0.27411228,0.65321153,0.21143298,0.3135667,0.74634695,0.26888305,0.17637284,0.23736577,1.0,0.5120523,0.41620088
5922.wav,6,min7,0.30908987,1.0,0.5238044,0.64192086,0.33110967,0.5877385,0.57540065,0.4308019,0.60369706,0.5773036,0.8842448,0.30835876
5923.wav,6,min7/3,0.27430394,0.6426027,0.32874367,1.0,0.4047969,0.3114904,0.5083403,0.2719609,0.3392537,0.355586,0.83063793,0.2904641
5924.wav,6,min7/5,0.38153535,0.8912991,0.3378554,1.0,0.3979409,0.34557265,0.8373411,0.51545084,0.44603023,0.39782432,0.90469384,0.30443716
5925.wav,6,min7/7,0.4134224,0.61916405,0.24624246,0.6298497,0.16214344,0.22235832,0.51746434,0.22441477,0.19765268,0.24951953,1.0,0.4590999
5926.wav,7,min7,0.2586712,0.32515213,1.0,0.55389535,0.66811115,0.27740335,0.37687588,0.62975705,0.38650095,0.63583815,0.4678808,0.7210376
5927.wav,7,min7/3,0.26999137,0.3493298,0.8810988,0.30250457,1.0,0.5200421,0.42528385,0.52423096,0.21615008,0.42885488,0.40159452,0.8194216
5928.wav,7,min7/5,0.27344748,0.3565953,0.786125,0.40829402,1.0,0.34961918,0.28545335,0.7973217,0.43129796,0.59033024,0.50953746,0.88120824
5929.wav,7,min7/7,0.47040787,0.35727778,0.57703656,0.23792462,0.68807137,0.22652157,0.19287081,0.468996,0.21258858,0.2776943,0.32432324,1.0
5930.wav,8,min7,0.7247919,0.2728369,0.30723065,1.0,0.5173112,0.5999708,0.26197326,0.47672594,0.69495803,0.33082098,0.50490326,0.44699505
5931.wav,8,min7/3,0.87094283,0.2584562,0.35885328,0.7233889,0.32405105,1.0,0.44004333,0.46039724,0.6675224,0.31158394,0.51321423,0.43370607
5932.wav,8,min7/5,0.84928715,0.277937,0.39079514,1.0,0.36076754,0.9065916,0.37531716,0.33871987,0.84271413,0.51950955,0.6390835,0.53402513
5933.wav,8,min7/7,1.0,0.49861825,0.35105658,0.5679596,0.17741632,0.47288588,0.18496844,0.1782201,0.4179604,0.1942063,0.29996508,0.33226934
5934.wav,9,min7,0.4192989,0.6975207,0.258351,0.32146174,1.0,0.47676408,0.43768367,0.16173805,0.41700232,0.5763176,0.21905382,0.47200945
5935.wav,9,min7/3,0.3288858,0.69357264,0.24438389,0.3430535,1.0,0.34399906,0.65759414,0.40306288,0.47022477,0.50821507,0.2094854,0.4364643
5936.wav,9,min7/5,0.43898457,0.68495774,0.19877607,0.2791522,0.90204793,0.30523324,0.6166939,0.23214856,0.33952382,1.0,0.55855346,0.550616
5937.wav,9,min7/7,0.36110508,1.0,0.44008407,0.35776365,0.8232411,0.25337884,0.5368634,0.18218197,0.24219081,0.7409075,0.28984866,0.2940723
5938.wav,10,min7,0.36203885,0.3902694,0.63837475,0.24013421,0.33812353,1.0,0.429786,0.42798907,0.13745713,0.5068824,0.55225366,0.1538603
5939.wav,10,min7/3,0.35735422,0.36380115,0.82677525,0.3013517,0.4055751,1.0,0.33512172,0.6642384,0.35238338,0.63279885,0.62079936,0.25794673
5940.wav,10,min7/5,0.48768952,0.4954475,0.7966012,0.22525339,0.3760357,0.9098169,0.28883314,0.6436186,0.25820625,0.4338188,1.0,0.5693206
5941.wav,10,min7/7,0.2628774,0.30287275,1.0,0.55935985,0.44502535,0.8950393,0.3439314,0.6902032,0.25492752,0.31719115,0.97945076,0.4006035
5942.wav,11,min7,0.21444437,0.2799932,0.38976878,1.0,0.44062558,0.3276231,0.9743692,0.63234675,0.6867986,0.29534066,0.55517614,0.67417336
5943.wav,11,min7/3,0.28636613,0.3734694,0.40818864,1.0,0.2841282,0.28113303,0.8999202,0.41469195,0.7250727,0.47381702,0.7837862,0.7634176
5944.wav,11,min7/5,0.48702666,0.35214642,0.32433736,0.5803644,0.144477,0.13247843,0.4840146,0.22919337,0.40491208,0.19396792,0.39806628,1.0
5945.wav,11,min7/7,0.406607,0.24486837,0.26301166,0.8943698,0.4723997,0.37460288,0.6961724,0.32615915,0.5591725,0.20431665,0.31295413,1.0
5946.wav,0,min7,0.5120931,0.253789,0.27908728,0.48610878,1.0,0.29410475,0.22070426,0.7280766,0.43088344,0.5194148,0.21032962,0.404627
5947.wav,0,min7/3,0.59835255,0.16860339,0.22249585,0.36972082,1.0,0.27865115,0.20604438,0.5836283,0.29449862,0.87769026,0.48678902,0.60563815
5948.wav,0,min7/5,1.0,0.4648851,0.30082813,0.33045608,0.79611886,0.2716096,0.20978862,0.45473734,0.22125526,0.70972437,0.2797545,0.38271034
5949.wav,0,min7/7,1.0,0.38598257,0.20211546,0.20185994,0.6802268,0.35501155,0.30176184,0.53925407,0.25453347,0.82179785,0.25005907,0.29130074
5950.wav,1,min7,0.47856387,0.7368593,0.23260449,0.1843634,0.3980882,1.0,0.3240797,0.2514884,0.80073303,0.47631344,0.59140235,0.15236105
5951.wav,1,min7/3,0.55650234,0.7284745,0.20132303,0.17819843,0.32549113,0.89690715,0.26479548,0.23950714,0.7475432,0.32773313,1.0,0.54194134
5952.wav,1,min7/5,0.3315812,1.0,0.46945745,0.30344358,0.32213226,0.6304637,0.21691237,0.21759179,0.43335125,0.21106493,0.60759336,0.23390312
5953.wav,1,min7/7,0.32797128,1.0,0.37979925,0.17565723,0.24440366,0.9640693,0.5129681,0.43934533,0.6227108,0.30574816,0.72953856,0.20839618
5954.wav,2,min7,0.20669769,0.39762685,0.65567386,0.23165716,0.16819535,0.22959855,0.6246526,0.24372347,0.2266661,1.0,0.53481656,0.46430737
