,file_name,label,instrument,type_of_sound
6017,6017.wav,F:5/5,non_guitar,Deluxe_Modern
6018,6018.wav,F#:5,non_guitar,Deluxe_Modern
6019,6019.wav,F#:5/5,non_guitar,Deluxe_Modern
6020,6020.wav,G:5,non_guitar,Deluxe_Modern
6021,6021.wav,G:5/5,non_guitar,Deluxe_Modern
6022,6022.wav,G#:5,non_guitar,Deluxe_Modern
6023,6023.wav,G#:5/5,non_guitar,Deluxe_Modern
6024,6024.wav,A:5,non_guitar,Deluxe_Modern
6025,6025.wav,A:5/5,non_guitar,Deluxe_Modern
6026,6026.wav,A#:5,non_guitar,Deluxe_Modern
6027,6027.wav,A#:5/5,non_guitar,Deluxe_Modern
6028,6028.wav,B:5,non_guitar,Deluxe_Modern
6029,6029.wav,B:5/5,non_guitar,Deluxe_Modern
6030,6030.wav,C:5,non_guitar,Deluxe_Modern
6031,6031.wav,C:5/5,non_guitar,Deluxe_Modern
6032,6032.wav,C#:5,non_guitar,Deluxe_Modern
6033,6033.wav,C#:5/5,non_guitar,Deluxe_Modern
6034,6034.wav,D:5,non_guitar,Deluxe_Modern
6035,6035.wav,D:5/5,non_guitar,Deluxe_Modern
6036,6036.wav,D#:5,non_guitar,Deluxe_Modern
6037,6037.wav,D#:5/5,non_guitar,Deluxe_Modern
6038,6038.wav,E:5,non_guitar,Deluxe_Modern
6039,6039.wav,E:5/5,non_guitar,Deluxe_Modern
6040,6040.wav,F:5,non_guitar,Deluxe_Modern
6041,6041.wav,F:5/5,non_guitar,Deluxe_Modern
6042,6042.wav,F#:5,non_guitar,Deluxe_Modern
6043,6043.wav,F#:5/5,non_guitar,Deluxe_Modern
6044,6044.wav,G:5,non_guitar,Deluxe_Modern
6045,6045.wav,G:5/5,non_guitar,Deluxe_Modern
6046,6046.wav,G#:5,non_guitar,Deluxe_Modern
6047,6047.wav,G#:5/5,non_guitar,Deluxe_Modern
6048,6048.wav,A:5,non_guitar,Deluxe_Modern
6049,6049.wav,A:5/5,non_guitar,Deluxe_Modern
6050,6050.wav,A#:5,non_guitar,Deluxe_Modern
6051,6051.wav,A#:5/5,non_guitar,Deluxe_Modern
6052,6052.wav,B:5,non_guitar,Deluxe_Modern
6053,6053.wav,B:5/5,non_guitar,Deluxe_Modern
6054,6054.wav,C:7,non_guitar,Deluxe_Modern
6055,6055.wav,C:7/3,non_guitar,Deluxe_Modern
6056,6056.wav,C:7/5,non_guitar,Deluxe_Modern
6057,6057.wav,C:7/7,non_guitar,Deluxe_Modern
6058,6058.wav,C#:7,non_guitar,Deluxe_Modern
6059,6059.wav,C#:7/3,non_guitar,Deluxe_Modern
6060,6060.wav,C#:7/5,non_guitar,Deluxe_Modern
6061,6061.wav,C#:7/7,non_guitar,Deluxe_Modern
6062,6062.wav,D:7,non_guitar,Deluxe_Modern
6063,6063.wav,D:7/3,non_guitar,Deluxe_Modern
6064,6064.wav,D:7/5,non_guitar,Deluxe_Modern
6065,6065.wav,D:7/7,non_guitar,Deluxe_Modern
6066,6066.wav,D#:7,non_guitar,Deluxe_Modern
6067,6067.wav,D#:7/3,non_guitar,Deluxe_Modern
6068,6068.wav,D#:7/5,non_guitar,Deluxe_Modern
6069,6069.wav,D#:7/7,non_guitar,Deluxe_Modern
6070,6070.wav,E:7,non_guitar,Deluxe_Modern
6071,6071.wav,E:7/3,non_guitar,Deluxe_Modern
6072,6072.wav,E:7/5,non_guitar,Deluxe_Modern
6073,6073.wav,E:7/7,non_guitar,Deluxe_Modern
6074,6074.wav,F:7,non_guitar,Deluxe_Modern
6075,6075.wav,F:7/3,non_guitar,Deluxe_Modern
6076,6076.wav,F:7/5,non_guitar,Deluxe_Modern
6077,6077.wav,F:7/7,non_guitar,Deluxe_Modern
6078,6078.wav,F#:7,non_guitar,Deluxe_Modern
6079,6079.wav,F#:7/3,non_guitar,Deluxe_Modern
6080,6080.wav,F#:7/5,non_guitar,Deluxe_Modern
6081,6081.wav,F#:7/7,non_guitar,Deluxe_Modern
6082,6082.wav,G:7,non_guitar,Deluxe_Modern
6083,6083.wav,G:7/3,non_guitar,Deluxe_Modern
6084,6084.wav,G:7/5,non_guitar,Deluxe_Modern
6085,6085.wav,G:7/7,non_guitar,Deluxe_Modern
6086,6086.wav,G#:7,non_guitar,Deluxe_Modern
6087,6087.wav,G#:7/3,non_guitar,Deluxe_Modern
6088,6088.wav,G#:7/5,non_guitar,Deluxe_Modern
6089,6089.wav,G#:7/7,non_guitar,Deluxe_Modern
6090,6090.wav,A:7,non_guitar,Deluxe_Modern
6091,6091.wav,A:7/3,non_guitar,Deluxe_Modern
6092,6092.wav,A:7/5,non_guitar,Deluxe_Modern
6093,6093.wav,A:7/7,non_guitar,Deluxe_Modern
6094,6094.wav,A#:7,non_guitar,Deluxe_Modern
6095,6095.wav,A#:7/3,non_guitar,Deluxe_Modern
6096,6096.wav,A#:7/5,non_guitar,Deluxe_Modern
6097,6097.wav,A#:7/7,non_guitar,Deluxe_Modern
6098,6098.wav,B:7,non_guitar,Deluxe_Modern
6099,6099.wav,B:7/3,non_guitar,Deluxe_Modern
6100,6100.wav,B:7/5,non_guitar,Deluxe_Modern
6101,6101.wav,B:7/7,non_guitar,Deluxe_Modern
6102,6102.wav,C:7,non_guitar,Deluxe_Modern
6103,6103.wav,C:7/3,non_guitar,Deluxe_Modern
6104,6104.wav,C:7/5,non_guitar,Deluxe_Modern
6105,6105.wav,C:7/7,non_guitar,Deluxe_Modern
6106,6106.wav,C#:7,non_guitar,Deluxe_Modern
6107,6107.wav,C#:7/3,non_guitar,Deluxe_Modern
6108,6108.wav,C#:7/5,non_guitar,Deluxe_Modern
6109,6109.wav,C#:7/7,non_guitar,Deluxe_Modern
6110,6110.wav,D:7,non_guitar,Deluxe_Modern
6111,6111.wav,D:7/3,non_guitar,Deluxe_Modern
6112,6112.wav,D:7/5,non_guitar,Deluxe_Modern
6113,6113.wav,D:7/7,non_guitar,Deluxe_Modern
6114,6114.wav,D#:7,non_guitar,Deluxe_Modern
6115,6115.wav,D#:7/3,non_guitar,Deluxe_Modern
6116,6116.wav,D#:7/5,non_guitar,Deluxe_Modern
6117,6117.wav,D#:7/7,non_guitar,Deluxe_Modern
6118,6118.wav,E:7,non_guitar,Deluxe_Modern
6119,6119.wav,E:7/3,non_guitar,Deluxe_Modern
6120,6120.wav,E:7/5,non_guitar,Deluxe_Modern
6121,6121.wav,E:7/7,non_guitar,Deluxe_Modern
6122,6122.wav,F:7,non_guitar,Deluxe_Modern
6123,6123.wav,F:7/3,non_guitar,Deluxe_Modern
6124,6124.wav,F:7/5,non_guitar,Deluxe_Modern
6125,6125.wav,F:7/7,non_guitar,Deluxe_Modern
6126,6126.wav,F#:7,non_guitar,Deluxe_Modern
6127,6127.wav,F#:7/3,non_guitar,Deluxe_Modern
6128,6128.wav,F#:7/5,non_guitar,Deluxe_Modern
6129,6129.wav,F#:7/7,non_guitar,Deluxe_Modern
6130,6130.wav,G:7,non_guitar,Deluxe_Modern
6131,6131.wav,G:7/3,non_guitar,Deluxe_Modern
6132,6132.wav,G:7/5,non_guitar,Deluxe_Modern
6133,6133.wav,G:7/7,non_guitar,Deluxe_Modern
6134,6134.wav,G#:7,non_guitar,Deluxe_Modern
6135,6135.wav,G#:7/3,non_guitar,Deluxe_Modern
6136,6136.wav,G#:7/5,non_guitar,Deluxe_Modern
6137,6137.wav,G#:7/7,non_guitar,Deluxe_Modern
6138,6138.wav,A:7,non_guitar,Deluxe_Modern
6139,6139.wav,A:7/3,non_guitar,Deluxe_Modern
6140,6140.wav,A:7/5,non_guitar,Deluxe_Modern
6141,6141.wav,A:7/7,non_guitar,Deluxe_Modern
6142,6142.wav,A#:7,non_guitar,Deluxe_Modern
6143,6143.wav,A#:7/3,non_guitar,Deluxe_Modern
6144,6144.wav,A#:7/5,non_guitar,Deluxe_Modern
6145,6145.wav,A#:7/7,non_guitar,Deluxe_Modern
6146,6146.wav,B:7,non_guitar,Deluxe_Modern
6147,6147.wav,B:7/3,non_guitar,Deluxe_Modern
6148,6148.wav,B:7/5,non_guitar,Deluxe_Modern
6149,6149.wav,B:7/7,non_guitar,Deluxe_Modern
6150,6150.wav,C:hdim7,non_guitar,Deluxe_Modern
6151,6151.wav,C:hdim7/3,non_guitar,Deluxe_Modern
6152,6152.wav,C:hdim7/5,non_guitar,Deluxe_Modern
6153,6153.wav,C:hdim7/7,non_guitar,Deluxe_Modern
6154,6154.wav,C#:hdim7,non_guitar,Deluxe_Modern
6155,6155.wav,C#:hdim7/3,non_guitar,Deluxe_Modern
6156,6156.wav,C#:hdim7/5,non_guitar,Deluxe_Modern
6157,6157.wav,C#:hdim7/7,non_guitar,Deluxe_Modern
6158,6158.wav,D:hdim7,non_guitar,Deluxe_Modern
6159,6159.wav,D:hdim7/3,non_guitar,Deluxe_Modern
6160,6160.wav,D:hdim7/5,non_guitar,Deluxe_Modern
6161,6161.wav,D:hdim7/7,non_guitar,Deluxe_Modern
6162,6162.wav,D#:hdim7,non_guitar,Deluxe_Modern
6163,6163.wav,D#:hdim7/3,non_guitar,Deluxe_Modern
6164,6164.wav,D#:hdim7/5,non_guitar,Deluxe_Modern
6165,6165.wav,D#:hdim7/7,non_guitar,Deluxe_Modern
6166,6166.wav,E:hdim7,non_guitar,Deluxe_Modern
6167,6167.wav,E:hdim7/3,non_guitar,Deluxe_Modern
6168,6168.wav,E:hdim7/5,non_guitar,Deluxe_Modern
6169,6169.wav,E:hdim7/7,non_guitar,Deluxe_Modern
6170,6170.wav,F:hdim7,non_guitar,Deluxe_Modern
6171,6171.wav,F:hdim7/3,non_guitar,Deluxe_Modern
6172,6172.wav,F:hdim7/5,non_guitar,Deluxe_Modern
6173,6173.wav,F:hdim7/7,non_guitar,Deluxe_Modern
6174,6174.wav,F#:hdim7,non_guitar,Deluxe_Modern
6175,6175.wav,F#:hdim7/3,non_guitar,Deluxe_Modern
6176,6176.wav,F#:hdim7/5,non_guitar,Deluxe_Modern
6177,6177.wav,F#:hdim7/7,non_guitar,Deluxe_Modern
6178,6178.wav,G:hdim7,non_guitar,Deluxe_Modern
6179,6179.wav,G:hdim7/3,non_guitar,Deluxe_Modern
6180,6180.wav,G:hdim7/5,non_guitar,Deluxe_Modern
6181,6181.wav,G:hdim7/7,non_guitar,Deluxe_Modern
6182,6182.wav,G#:hdim7,non_guitar,Deluxe_Modern
6183,6183.wav,G#:hdim7/3,non_guitar,Deluxe_Modern
6184,6184.wav,G#:hdim7/5,non_guitar,Deluxe_Modern
6185,6185.wav,G#:hdim7/7,non_guitar,Deluxe_Modern
6186,6186.wav,A:hdim7,non_guitar,Deluxe_Modern
6187,6187.wav,A:hdim7/3,non_guitar,Deluxe_Modern
6188,6188.wav,A:hdim7/5,non_guitar,Deluxe_Modern
6189,6189.wav,A:hdim7/7,non_guitar,Deluxe_Modern
6190,6190.wav,A#:hdim7,non_guitar,Deluxe_Modern
6191,6191.wav,A#:hdim7/3,non_guitar,Deluxe_Modern
6192,6192.wav,A#:hdim7/5,non_guitar,Deluxe_Modern
6193,6193.wav,A#:hdim7/7,non_guitar,Deluxe_Modern
6194,6194.wav,B:hdim7,non_guitar,Deluxe_Modern
6195,6195.wav,B:hdim7/3,non_guitar,Deluxe_Modern
6196,6196.wav,B:hdim7/5,non_guitar,Deluxe_Modern
6197,6197.wav,B:hdim7/7,non_guitar,Deluxe_Modern
6198,6198.wav,C:hdim7,non_guitar,Deluxe_Modern
6199,6199.wav,C:hdim7/3,non_guitar,Deluxe_Modern
6200,6200.wav,C:hdim7/5,non_guitar,Deluxe_Modern
6201,6201.wav,C:hdim7/7,non_guitar,Deluxe_Modern
6202,6202.wav,C#:hdim7,non_guitar,Deluxe_Modern
6203,6203.wav,C#:hdim7/3,non_guitar,Deluxe_Modern
6204,6204.wav,C#:hdim7/5,non_guitar,Deluxe_Modern
6205,6205.wav,C#:hdim7/7,non_guitar,Deluxe_Modern
6206,6206.wav,D:hdim7,non_guitar,Deluxe_Modern
6207,6207.wav,D:hdim7/3,non_guitar,Deluxe_Modern
6208,6208.wav,D:hdim7/5,non_guitar,Deluxe_Modern
6209,6209.wav,D:hdim7/7,non_guitar,Deluxe_Modern
6210,6210.wav,D#:hdim7,non_guitar,Deluxe_Modern
6211,6211.wav,D#:hdim7/3,non_guitar,Deluxe_Modern
6212,6212.wav,D#:hdim7/5,non_guitar,Deluxe_Modern
6213,6213.wav,D#:hdim7/7,non_guitar,Deluxe_Modern
6214,6214.wav,E:hdim7,non_guitar,Deluxe_Modern
6215,6215.wav,E:hdim7/3,non_guitar,Deluxe_Modern
6216,6216.wav,E:hdim7/5,non_guitar,Deluxe_Modern
6217,6217.wav,E:hdim7/7,non_guitar,Deluxe_Modern
6218,6218.wav,F:hdim7,non_guitar,Deluxe_Modern
6219,6219.wav,F:hdim7/3,non_guitar,Deluxe_Modern
6220,6220.wav,F:hdim7/5,non_guitar,Deluxe_Modern
6221,6221.wav,F:hdim7/7,non_guitar,Deluxe_Modern
6222,6222.wav,F#:hdim7,non_guitar,Deluxe_Modern
6223,6223.wav,F#:hdim7/3,non_guitar,Deluxe_Modern
6224,6224.wav,F#:hdim7/5,non_guitar,Deluxe_Modern
6225,6225.wav,F#:hdim7/7,non_guitar,Deluxe_Modern
6226,6226.wav,G:hdim7,non_guitar,Deluxe_Modern
6227,6227.wav,G:hdim7/3,non_guitar,Deluxe_Modern
6228,6228.wav,G:hdim7/5,non_guitar,Deluxe_Modern
6229,6229.wav,G:hdim7/7,non_guitar,Deluxe_Modern
6230,6230.wav,G#:hdim7,non_guitar,Deluxe_Modern
6231,6231.wav,G#:hdim7/3,non_guitar,Deluxe_Modern
6232,6232.wav,G#:hdim7/5,non_guitar,Deluxe_Modern
6233,6233.wav,G#:hdim7/7,non_guitar,Deluxe_Modern
6234,6234.wav,A:hdim7,non_guitar,Deluxe_Modern
6235,6235.wav,A:hdim7/3,non_guitar,Deluxe_Modern
6236,6236.wav,A:hdim7/5,non_guitar,Deluxe_Modern
6237,6237.wav,A:hdim7/7,non_guitar,Deluxe_Modern
6238,6238.wav,A#:hdim7,non_guitar,Deluxe_Modern
6239,6239.wav,A#:hdim7/3,non_guitar,Deluxe_Modern
6240,6240.wav,A#:hdim7/5,non_guitar,Deluxe_Modern
6241,6241.wav,A#:hdim7/7,non_guitar,Deluxe_Modern
6242,6242.wav,B:hdim7,non_guitar,Deluxe_Modern
6243,6243.wav,B:hdim7/3,non_guitar,Deluxe_Modern
6244,6244.wav,B:hdim7/5,non_guitar,Deluxe_Modern
6245,6245.wav,B:hdim7/7,non_guitar,Deluxe_Modern
6246,6246.wav,C:maj,non_guitar,Piano_to_Pad_electric_piano
6247,6247.wav,C:maj/3,non_guitar,Piano_to_Pad_electric_piano
6248,6248.wav,C:maj/5,non_guitar,Piano_to_Pad_electric_piano
6249,6249.wav,C#:maj,non_guitar,Piano_to_Pad_electric_piano
6250,6250.wav,C#:maj/3,non_guitar,Piano_to_Pad_electric_piano
6251,6251.wav,C#:maj/5,non_guitar,Piano_to_Pad_electric_piano
6252,6252.wav,D:maj,non_guitar,Piano_to_Pad_electric_piano
6253,6253.wav,D:maj/3,non_guitar,Piano_to_Pad_electric_piano
6254,6254.wav,D:maj/5,non_guitar,Piano_to_Pad_electric_piano
6255,6255.wav,D#:maj,non_guitar,Piano_to_Pad_electric_piano
6256,6256.wav,D#:maj/3,non_guitar,Piano_to_Pad_electric_piano
6257,6257.wav,D#:maj/5,non_guitar,Piano_to_Pad_electric_piano
6258,6258.wav,E:maj,non_guitar,Piano_to_Pad_electric_piano
6259,6259.wav,E:maj/3,non_guitar,Piano_to_Pad_electric_piano
6260,6260.wav,E:maj/5,non_guitar,Piano_to_Pad_electric_piano
6261,6261.wav,F:maj,non_guitar,Piano_to_Pad_electric_piano
6262,6262.wav,F:maj/3,non_guitar,Piano_to_Pad_electric_piano
6263,6263.wav,F:maj/5,non_guitar,Piano_to_Pad_electric_piano
6264,6264.wav,F#:maj,non_guitar,Piano_to_Pad_electric_piano
6265,6265.wav,F#:maj/3,non_guitar,Piano_to_Pad_electric_piano
6266,6266.wav,F#:maj/5,non_guitar,Piano_to_Pad_electric_piano
6267,6267.wav,G:maj,non_guitar,Piano_to_Pad_electric_piano
6268,6268.wav,G:maj/3,non_guitar,Piano_to_Pad_electric_piano
6269,6269.wav,G:maj/5,non_guitar,Piano_to_Pad_electric_piano
6270,6270.wav,G#:maj,non_guitar,Piano_to_Pad_electric_piano
6271,6271.wav,G#:maj/3,non_guitar,Piano_to_Pad_electric_piano
6272,6272.wav,G#:maj/5,non_guitar,Piano_to_Pad_electric_piano
6273,6273.wav,A:maj,non_guitar,Piano_to_Pad_electric_piano
6274,6274.wav,A:maj/3,non_guitar,Piano_to_Pad_electric_piano
6275,6275.wav,A:maj/5,non_guitar,Piano_to_Pad_electric_piano
6276,6276.wav,A#:maj,non_guitar,Piano_to_Pad_electric_piano
6277,6277.wav,A#:maj/3,non_guitar,Piano_to_Pad_electric_piano
6278,6278.wav,A#:maj/5,non_guitar,Piano_to_Pad_electric_piano
6279,6279.wav,B:maj,non_guitar,Piano_to_Pad_electric_piano
6280,6280.wav,B:maj/3,non_guitar,Piano_to_Pad_electric_piano
6281,6281.wav,B:maj/5,non_guitar,Piano_to_Pad_electric_piano
6282,6282.wav,C:maj,non_guitar,Piano_to_Pad_electric_piano
6283,6283.wav,C:maj/3,non_guitar,Piano_to_Pad_electric_piano
6284,6284.wav,C:maj/5,non_guitar,Piano_to_Pad_electric_piano
6285,6285.wav,C#:maj,non_guitar,Piano_to_Pad_electric_piano
6286,6286.wav,C#:maj/3,non_guitar,Piano_to_Pad_electric_piano
6287,6287.wav,C#:maj/5,non_guitar,Piano_to_Pad_electric_piano
6288,6288.wav,D:maj,non_guitar,Piano_to_Pad_electric_piano
6289,6289.wav,D:maj/3,non_guitar,Piano_to_Pad_electric_piano
6290,6290.wav,D:maj/5,non_guitar,Piano_to_Pad_electric_piano
6291,6291.wav,D#:maj,non_guitar,Piano_to_Pad_electric_piano
6292,6292.wav,D#:maj/3,non_guitar,Piano_to_Pad_electric_piano
6293,6293.wav,D#:maj/5,non_guitar,Piano_to_Pad_electric_piano
6294,6294.wav,E:maj,non_guitar,Piano_to_Pad_electric_piano
6295,6295.wav,E:maj/3,non_guitar,Piano_to_Pad_electric_piano
6296,6296.wav,E:maj/5,non_guitar,Piano_to_Pad_electric_piano
6297,6297.wav,F:maj,non_guitar,Piano_to_Pad_electric_piano
6298,6298.wav,F:maj/3,non_guitar,Piano_to_Pad_electric_piano
6299,6299.wav,F:maj/5,non_guitar,Piano_to_Pad_electric_piano
6300,6300.wav,F#:maj,non_guitar,Piano_to_Pad_electric_piano
6301,6301.wav,F#:maj/3,non_guitar,Piano_to_Pad_electric_piano
6302,6302.wav,F#:maj/5,non_guitar,Piano_to_Pad_electric_piano
6303,6303.wav,G:maj,non_guitar,Piano_to_Pad_electric_piano
6304,6304.wav,G:maj/3,non_guitar,Piano_to_Pad_electric_piano
6305,6305.wav,G:maj/5,non_guitar,Piano_to_Pad_electric_piano
6306,6306.wav,G#:maj,non_guitar,Piano_to_Pad_electric_piano
6307,6307.wav,G#:maj/3,non_guitar,Piano_to_Pad_electric_piano
6308,6308.wav,G#:maj/5,non_guitar,Piano_to_Pad_electric_piano
6309,6309.wav,A:maj,non_guitar,Piano_to_Pad_electric_piano
6310,6310.wav,A:maj/3,non_guitar,Piano_to_Pad_electric_piano
6311,6311.wav,A:maj/5,non_guitar,Piano_to_Pad_electric_piano
6312,6312.wav,A#:maj,non_guitar,Piano_to_Pad_electric_piano
6313,6313.wav,A#:maj/3,non_guitar,Piano_to_Pad_electric_piano
6314,6314.wav,A#:maj/5,non_guitar,Piano_to_Pad_electric_piano
6315,6315.wav,B:maj,non_guitar,Piano_to_Pad_electric_piano
6316,6316.wav,B:maj/3,non_guitar,Piano_to_Pad_electric_piano
6317,6317.wav,B:maj/5,non_guitar,Piano_to_Pad_electric_piano
6318,6318.wav,C:min,non_guitar,Piano_to_Pad_electric_piano
6319,6319.wav,C:min/3,non_guitar,Piano_to_Pad_electric_piano
6320,6320.wav,C:min/5,non_guitar,Piano_to_Pad_electric_piano
6321,6321.wav,C#:min,non_guitar,Piano_to_Pad_electric_piano
6322,6322.wav,C#:min/3,non_guitar,Piano_to_Pad_electric_piano
6323,6323.wav,C#:min/5,non_guitar,Piano_to_Pad_electric_piano
6324,6324.wav,D:min,non_guitar,Piano_to_Pad_electric_piano
6325,6325.wav,D:min/3,non_guitar,Piano_to_Pad_electric_piano
6326,6326.wav,D:min/5,non_guitar,Piano_to_Pad_electric_piano
6327,6327.wav,D#:min,non_guitar,Piano_to_Pad_electric_piano
6328,6328.wav,D#:min/3,non_guitar,Piano_to_Pad_electric_piano
6329,6329.wav,D#:min/5,non_guitar,Piano_to_Pad_electric_piano
6330,6330.wav,E:min,non_guitar,Piano_to_Pad_electric_piano
6331,6331.wav,E:min/3,non_guitar,Piano_to_Pad_electric_piano
6332,6332.wav,E:min/5,non_guitar,Piano_to_Pad_electric_piano
6333,6333.wav,F:min,non_guitar,Piano_to_Pad_electric_piano
6334,6334.wav,F:min/3,non_guitar,Piano_to_Pad_electric_piano
6335,6335.wav,F:min/5,non_guitar,Piano_to_Pad_electric_piano
6336,6336.wav,F#:min,non_guitar,Piano_to_Pad_electric_piano
6337,6337.wav,F#:min/3,non_guitar,Piano_to_Pad_electric_piano
6338,6338.wav,F#:min/5,non_guitar,Piano_to_Pad_electric_piano
6339,6339.wav,G:min,non_guitar,Piano_to_Pad_electric_piano
6340,6340.wav,G:min/3,non_guitar,Piano_to_Pad_electric_piano
6341,6341.wav,G:min/5,non_guitar,Piano_to_Pad_electric_piano
6342,6342.wav,G#:min,non_guitar,Piano_to_Pad_electric_piano
6343,6343.wav,G#:min/3,non_guitar,Piano_to_Pad_electric_piano
6344,6344.wav,G#:min/5,non_guitar,Piano_to_Pad_electric_piano
6345,6345.wav,A:min,non_guitar,Piano_to_Pad_electric_piano
6346,6346.wav,A:min/3,non_guitar,Piano_to_Pad_electric_piano
6347,6347.wav,A:min/5,non_guitar,Piano_to_Pad_electric_piano
6348,6348.wav,A#:min,non_guitar,Piano_to_Pad_electric_piano
6349,6349.wav,A#:min/3,non_guitar,Piano_to_Pad_electric_piano
6350,6350.wav,A#:min/5,non_guitar,Piano_to_Pad_electric_piano
6351,6351.wav,B:min,non_guitar,Piano_to_Pad_electric_piano
6352,6352.wav,B:min/3,non_guitar,Piano_to_Pad_electric_piano
6353,6353.wav,B:min/5,non_guitar,Piano_to_Pad_electric_piano
6354,6354.wav,C:min,non_guitar,Piano_to_Pad_electric_piano
6355,6355.wav,C:min/3,non_guitar,Piano_to_Pad_electric_piano
6356,6356.wav,C:min/5,non_guitar,Piano_to_Pad_electric_piano
6357,6357.wav,C#:min,non_guitar,Piano_to_Pad_electric_piano
6358,6358.wav,C#:min/3,non_guitar,Piano_to_Pad_electric_piano
6359,6359.wav,C#:min/5,non_guitar,Piano_to_Pad_electric_piano
6360,6360.wav,D:min,non_guitar,Piano_to_Pad_electric_piano
6361,6361.wav,D:min/3,non_guitar,Piano_to_Pad_electric_piano
6362,6362.wav,D:min/5,non_guitar,Piano_to_Pad_electric_piano
6363,6363.wav,D#:min,non_guitar,Piano_to_Pad_electric_piano
6364,6364.wav,D#:min/3,non_guitar,Piano_to_Pad_electric_piano
6365,6365.wav,D#:min/5,non_guitar,Piano_to_Pad_electric_piano
6366,6366.wav,E:min,non_guitar,Piano_to_Pad_electric_piano
6367,6367.wav,E:min/3,non_guitar,Piano_to_Pad_electric_piano
6368,6368.wav,E:min/5,non_guitar,Piano_to_Pad_electric_piano
6369,6369.wav,F:min,non_guitar,Piano_to_Pad_electric_piano
6370,6370.wav,F:min/3,non_guitar,Piano_to_Pad_electric_piano
6371,6371.wav,F:min/5,non_guitar,Piano_to_Pad_electric_piano
6372,6372.wav,F#:min,non_guitar,Piano_to_Pad_electric_piano
6373,6373.wav,F#:min/3,non_guitar,Piano_to_Pad_electric_piano
6374,6374.wav,F#:min/5,non_guitar,Piano_to_Pad_electric_piano
6375,6375.wav,G:min,non_guitar,Piano_to_Pad_electric_piano
6376,6376.wav,G:min/3,non_guitar,Piano_to_Pad_electric_piano
6377,6377.wav,G:min/5,non_guitar,Piano_to_Pad_electric_piano
6378,6378.wav,G#:min,non_guitar,Piano_to_Pad_electric_piano
6379,6379.wav,G#:min/3,non_guitar,Piano_to_Pad_electric_piano
6380,6380.wav,G#:min/5,non_guitar,Piano_to_Pad_electric_piano
6381,6381.wav,A:min,non_guitar,Piano_to_Pad_electric_piano
6382,6382.wav,A:min/3,non_guitar,Piano_to_Pad_electric_piano
6383,6383.wav,A:min/5,non_guitar,Piano_to_Pad_electric_piano
6384,6384.wav,A#:min,non_guitar,Piano_to_Pad_electric_piano
6385,6385.wav,A#:min/3,non_guitar,Piano_to_Pad_electric_piano
6386,6386.wav,A#:min/5,non_guitar,Piano_to_Pad_electric_piano
6387,6387.wav,B:min,non_guitar,Piano_to_Pad_electric_piano
6388,6388.wav,B:min/3,non_guitar,Piano_to_Pad_electric_piano
6389,6389.wav,B:min/5,non_guitar,Piano_to_Pad_electric_piano
6390,6390.wav,C:maj7,non_guitar,Piano_to_Pad_electric_piano
6391,6391.wav,C:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6392,6392.wav,C:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6393,6393.wav,C:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6394,6394.wav,C#:maj7,non_guitar,Piano_to_Pad_electric_piano
6395,6395.wav,C#:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6396,6396.wav,C#:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6397,6397.wav,C#:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6398,6398.wav,D:maj7,non_guitar,Piano_to_Pad_electric_piano
6399,6399.wav,D:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6400,6400.wav,D:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6401,6401.wav,D:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6402,6402.wav,D#:maj7,non_guitar,Piano_to_Pad_electric_piano
6403,6403.wav,D#:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6404,6404.wav,D#:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6405,6405.wav,D#:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6406,6406.wav,E:maj7,non_guitar,Piano_to_Pad_electric_piano
6407,6407.wav,E:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6408,6408.wav,E:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6409,6409.wav,E:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6410,6410.wav,F:maj7,non_guitar,Piano_to_Pad_electric_piano
6411,6411.wav,F:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6412,6412.wav,F:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6413,6413.wav,F:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6414,6414.wav,F#:maj7,non_guitar,Piano_to_Pad_electric_piano
6415,6415.wav,F#:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6416,6416.wav,F#:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6417,6417.wav,F#:maj7/7,non_guitar,Piano_to_Pad_electric_piano
6418,6418.wav,G:maj7,non_guitar,Piano_to_Pad_electric_piano
6419,6419.wav,G:maj7/3,non_guitar,Piano_to_Pad_electric_piano
6420,6420.wav,G:maj7/5,non_guitar,Piano_to_Pad_electric_piano
6421,6421.wav,G:maj7/7,non_guitar,Piano_to_Pad_electric_piano
